,pair,port_A,port_B,time,sync_index,id,x_pos,y_pos,z_pos,x_A_raw,y_A_raw,x_B_raw,y_B_raw,x_A_undistorted,y_A_undistorted,x_B_undistorted,y_B_undistorted
2201,"(0, 1)",0,1,190.34344579999998,121,3,0.1338484287261963,0.05895249918103218,0.8989775776863098,519.6644897460938,450.51751708984375,836.3951416015625,424.5382995605469,520.7344970703125,449.9798583984375,836.774658203125,424.6707763671875
2202,"(0, 1)",0,1,190.34344579999998,121,4,0.12838222086429596,0.011261136271059513,0.8914415836334229,517.2474975585938,414.6376953125,828.5665893554688,349.9259948730469,518.204833984375,414.4254150390625,828.8809814453125,349.9538269042969
2203,"(0, 1)",0,1,190.34344579999998,121,5,0.12279709428548813,-0.03499748557806015,0.8816957473754883,513.468505859375,377.780029296875,821.0429077148438,276.1756896972656,514.4655151367188,377.83734130859375,821.3360595703125,276.12103271484375
2204,"(0, 1)",0,1,190.34344579999998,121,6,0.17925193905830383,0.05289465934038162,0.887299656867981,559.4942626953125,449.7807312011719,911.57080078125,416.8837890625,559.935791015625,449.4619445800781,912.2872924804688,417.0623474121094
2205,"(0, 1)",0,1,190.34344579999998,121,7,0.17300446331501007,0.005831757094711065,0.8786488771438599,556.7066040039062,413.88165283203125,903.7806396484375,342.4940185546875,557.05810546875,413.77178955078125,904.418212890625,342.52685546875
2206,"(0, 1)",0,1,190.34344579999998,121,8,0.16667379438877106,-0.03995309770107269,0.8675379157066345,553.5255126953125,377.2694396972656,896.3275756835938,268.3998718261719,553.8839111328125,377.3004455566406,896.9344482421875,268.3072814941406
2207,"(0, 1)",0,1,190.34344579999998,121,9,0.22384434938430786,0.047978900372982025,0.87639319896698,597.6224975585938,449.0791015625,987.5159301757812,410.86688232421875,597.7634887695312,448.9033203125,988.698486328125,411.0930480957031
2208,"(0, 1)",0,1,190.34344579999998,121,10,0.21683554351329803,0.0004000488843303174,0.8647107481956482,596.390380859375,413.9123840332031,980.1790161132812,334.6821594238281,596.4656982421875,413.8698425292969,981.273193359375,334.71380615234375
2209,"(0, 2)",0,2,190.343197425,121,0,0.09493381530046463,0.08627892285585403,0.964857280254364,481.55499267578125,450.63555908203125,578.8828125,225.1753387451172,483.599365234375,449.84442138671875,579.5186767578125,225.91683959960938
2210,"(0, 2)",0,2,190.343197425,121,1,0.08983201533555984,0.036322079598903656,0.9662600755691528,477.5809631347656,414.5520324707031,585.498046875,185.982177734375,479.55914306640625,414.21881103515625,586.3211669921875,187.4118194580078
2211,"(0, 2)",0,2,190.343197425,121,2,0.08401083946228027,-0.01290182862430811,0.9665355086326599,472.5540466308594,378.1459045410156,592.2838745117188,144.7101593017578,474.64923095703125,378.2350158691406,593.3170776367188,147.22885131835938
2212,"(0, 2)",0,2,190.343197425,121,3,0.1390829086303711,0.0774550512433052,0.9496796131134033,519.6644897460938,450.51751708984375,613.2852783203125,229.33731079101562,520.7344970703125,449.9798583984375,613.5601196289062,229.83856201171875
2213,"(0, 2)",0,2,190.343197425,121,4,0.13482476770877838,0.027454977855086327,0.9491428732872009,517.2474975585938,414.6376953125,621.8593139648438,191.46209716796875,518.204833984375,414.4254150390625,622.2208862304688,192.55523681640625
2214,"(0, 2)",0,2,190.343197425,121,5,0.1292164921760559,-0.02128550596535206,0.9497175812721252,513.468505859375,377.780029296875,629.5179443359375,151.3725128173828,514.4655151367188,377.83734130859375,629.9605712890625,153.4603271484375
2215,"(0, 2)",0,2,190.343197425,121,6,0.18386662006378174,0.06615425646305084,0.9329391717910767,559.4942626953125,449.7807312011719,648.0355834960938,231.7200164794922,559.935791015625,449.4619445800781,648.110595703125,232.09780883789062
2216,"(0, 2)",0,2,190.343197425,121,7,0.1781930774450302,0.0175316222012043,0.9325363636016846,556.7066040039062,413.88165283203125,656.2825317382812,195.37962341308594,557.05810546875,413.77178955078125,656.3544311523438,196.3036346435547
2217,"(0, 2)",0,2,190.343197425,121,8,0.17215105891227722,-0.03022800013422966,0.9327813386917114,553.5255126953125,377.2694396972656,664.4180297851562,156.62112426757812,553.8839111328125,377.3004455566406,664.4402465820312,158.47860717773438
2218,"(0, 2)",0,2,190.343197425,121,9,0.22563573718070984,0.056315794587135315,0.9171150326728821,597.6224975585938,449.0791015625,679.7212524414062,234.86265563964844,597.7634887695312,448.9033203125,679.6718139648438,235.20059204101562
2219,"(0, 2)",0,2,190.343197425,121,10,0.22060337662696838,0.009303304366767406,0.9166857004165649,596.390380859375,413.9123840332031,688.68603515625,200.1746063232422,596.4656982421875,413.8698425292969,688.5344848632812,201.02671813964844
2220,"(0, 2)",0,2,190.343197425,121,11,0.2147805094718933,-0.03896454721689224,0.9155917763710022,594.55322265625,376.6796569824219,698.4121704101562,162.0104522705078,594.6185302734375,376.6904296875,698.0677490234375,163.76895141601562
2221,"(1, 2)",1,2,190.347048325,121,0,0.0883999913930893,0.06727983802556992,0.965291440486908,761.5283203125,431.6568603515625,578.8828125,225.1753387451172,761.6910400390625,431.7435302734375,579.5186767578125,225.91683959960938
2222,"(1, 2)",1,2,190.347048325,121,1,0.0839604064822197,0.015835611149668694,0.9703946113586426,754.4078369140625,357.1775817871094,585.498046875,185.982177734375,754.5223999023438,357.1965026855469,586.3211669921875,187.4118194580078
2223,"(1, 2)",1,2,190.347048325,121,2,0.07901790738105774,-0.035243500024080276,0.9751462340354919,746.6097412109375,284.0607604980469,592.2838745117188,144.7101593017578,746.7116088867188,284.0343933105469,593.3170776367188,147.22885131835938
2224,"(1, 2)",1,2,190.347048325,121,3,0.13965600728988647,0.06231428682804108,0.9614094495773315,836.3951416015625,424.5382995605469,613.2852783203125,229.33731079101562,836.774658203125,424.6707763671875,613.5601196289062,229.83856201171875
2225,"(1, 2)",1,2,190.347048325,121,4,0.13465926051139832,0.010686107911169529,0.9632375240325928,828.5665893554688,349.9259948730469,621.8593139648438,191.46209716796875,828.8809814453125,349.9538269042969,622.2208862304688,192.55523681640625
2226,"(1, 2)",1,2,190.347048325,121,5,0.1302696168422699,-0.04051893204450607,0.968644917011261,821.0429077148438,276.1756896972656,629.5179443359375,151.3725128173828,821.3360595703125,276.12103271484375,629.9605712890625,153.4603271484375
2227,"(1, 2)",1,2,190.347048325,121,6,0.1904936283826828,0.05628785863518715,0.9545848369598389,911.57080078125,416.8837890625,648.0355834960938,231.7200164794922,912.2872924804688,417.0623474121094,648.110595703125,232.09780883789062
2228,"(1, 2)",1,2,190.347048325,121,7,0.18594667315483093,0.005318952724337578,0.9584569931030273,903.7806396484375,342.4940185546875,656.2825317382812,195.37962341308594,904.418212890625,342.52685546875,656.3544311523438,196.3036346435547
2229,"(1, 2)",1,2,190.347048325,121,8,0.1820162534713745,-0.04589775577187538,0.9645984768867493,896.3275756835938,268.3998718261719,664.4180297851562,156.62112426757812,896.9344482421875,268.3072814941406,664.4402465820312,158.47860717773438
2230,"(1, 2)",1,2,190.347048325,121,9,0.24158784747123718,0.051735538989305496,0.9496966004371643,987.5159301757812,410.86688232421875,679.7212524414062,234.86265563964844,988.698486328125,411.0930480957031,679.6718139648438,235.20059204101562
2231,"(1, 2)",1,2,190.347048325,121,10,0.23702284693717957,8.264388270617928e-06,0.9518195986747742,980.1790161132812,334.6821594238281,688.68603515625,200.1746063232422,981.273193359375,334.71380615234375,688.5344848632812,201.02671813964844
2232,"(0, 1)",0,1,190.67606769999998,122,0,0.06976655125617981,0.06190149486064911,0.8840750455856323,459.6827392578125,462.6906433105469,736.6383056640625,429.4246826171875,462.56427001953125,461.5251770019531,736.7501831054688,429.4927062988281
2233,"(0, 1)",0,1,190.67606769999998,122,1,0.0649380311369896,0.013269837945699692,0.876096248626709,455.5225524902344,425.59619140625,728.7609252929688,351.8843078613281,458.30743408203125,425.02410888671875,728.830078125,351.8953857421875
2234,"(0, 1)",0,1,190.67606769999998,122,2,0.05986374244093895,-0.03356870636343956,0.8666317462921143,449.69500732421875,387.45440673828125,720.6233520507812,275.6938781738281,452.6096496582031,387.4291687011719,720.6867065429688,275.67047119140625
2235,"(0, 1)",0,1,190.67606769999998,122,3,0.1161842793226242,0.0552397184073925,0.8686733841896057,500.53167724609375,462.75140380859375,814.5756225585938,421.3756408691406,502.1300048828125,461.9230651855469,814.876220703125,421.4872131347656
