sync_index,port,frame_index,frame_time
191,1,190,3345.5100806
192,2,189,3345.55487695
192,0,43,3345.54130085
192,1,191,3345.5359395
193,2,190,3345.5912668
193,1,192,3345.57224945
194,2,191,3345.62688725
194,1,193,3345.6080629999997
195,2,192,3345.6535198
195,1,194,3345.63375605
196,2,193,3345.68877765
196,0,44,3345.683123
196,1,195,3345.66967295
197,2,194,3345.7145658
197,1,196,3345.6955816
198,2,195,3345.7510779
198,1,197,3345.7314496999998
199,2,196,3345.78703425
199,1,198,3345.7678733000002
200,2,197,3345.81291415
200,0,45,3345.8170761
200,1,199,3345.80263235
201,2,198,3345.84956775
201,1,200,3345.8475688
202,2,199,3345.8829164
202,1,201,3345.87396765
203,2,200,3345.9293604
203,1,202,3345.9101437
204,2,201,3345.9547623500002
204,0,46,3345.941261
204,1,203,3345.9356175499997
205,2,202,3345.9907619
205,1,204,3345.97187075
206,2,203,3346.0272093
206,1,205,3346.00806255
207,2,204,3346.05308305
207,1,206,3346.03351555
208,2,205,3346.0887532
208,0,47,3346.0831143
208,1,207,3346.06952575
209,2,206,3346.1146280000003
209,1,208,3346.0954819
210,2,207,3346.1508879000003
210,1,209,3346.13137165
211,2,208,3346.18779285
211,1,210,3346.1685913
212,2,209,3346.2133916499997
212,0,48,3346.2170435
212,1,211,3346.2020842
213,2,210,3346.2495255
213,1,212,3346.2474954
214,2,211,3346.28298945
214,1,213,3346.2737669
215,2,212,3346.3289039
215,1,214,3346.30979445
216,2,213,3346.35530965
216,0,49,3346.3420130000004
216,1,215,3346.33574115
217,2,214,3346.3909236500003
217,1,216,3346.3719287000004
218,2,215,3346.42742825
218,1,217,3346.4079312000003
219,2,216,3346.4531090500004
219,1,218,3346.4335948999997
220,2,217,3346.4886927
220,0,50,3346.4830982000003
220,1,219,3346.4696026
221,2,218,3346.51462835
221,1,220,3346.4955313
222,2,219,3346.5511037
222,1,221,3346.53147015
223,2,220,3346.58730225
223,1,222,3346.56836775
224,2,221,3346.6132231
224,0,51,3346.6170408999997
224,1,223,3346.6019218
225,2,222,3346.6488283999997
225,1,224,3346.64821695
226,2,223,3346.6829068999996
226,1,225,3346.67397275
227,2,224,3346.7294357
227,1,226,3346.70988445
228,2,225,3346.7548506499998
228,0,52,3346.7415456
228,1,227,3346.7357397
229,2,226,3346.7909005
229,1,228,3346.77206075
230,2,227,3346.8270439
230,1,229,3346.80780175
231,2,228,3346.85272335
231,1,230,3346.8339616000003
232,2,229,3346.88879655
232,0,53,3346.88357465
232,1,231,3346.8701899999996
233,2,230,3346.9145576
233,1,232,3346.89550175
234,2,231,3346.9511098000003
234,1,233,3346.9316526000002
235,2,232,3346.9872243
235,1,234,3346.96792085
236,2,233,3347.0132775499997
236,0,54,3347.01706715
236,1,235,3347.0024124499996
237,2,234,3347.04896065
237,1,236,3347.0481607499996
238,2,235,3347.0829364
238,1,237,3347.07402555
239,2,236,3347.1289867
239,1,238,3347.1096411
240,2,237,3347.1547751999997
240,0,55,3347.14135975
240,1,239,3347.1357501
241,2,238,3347.19077435
241,1,240,3347.171762
242,2,239,3347.2276081
242,1,241,3347.2081599000003
243,2,240,3347.25294795
243,1,242,3347.2336470500004
244,2,241,3347.28876745
244,0,56,3347.2830005
244,1,243,3347.26984675
245,2,242,3347.3145683499997
245,1,244,3347.2955168
246,2,243,3347.35088335
246,1,245,3347.33143215
247,2,244,3347.3875974000002
247,1,246,3347.3679591
248,2,245,3347.41306355
248,0,57,3347.41716265
248,1,247,3347.4017099000002
249,2,246,3347.4487785
249,1,248,3347.44753915
250,2,247,3347.4828854999996
250,1,249,3347.4737603
251,2,248,3347.5294515
251,1,250,3347.51083255
252,2,249,3347.5555031000004
252,0,58,3347.5412942000003
252,1,251,3347.545799
253,2,250,3347.5909945000003
253,1,252,3347.571648
254,2,251,3347.62717185
254,1,253,3347.60771895
255,2,252,3347.6528543
255,1,254,3347.6336315999997
256,2,253,3347.6887438000003
256,0,59,3347.68303595
256,1,255,3347.66974035
257,2,254,3347.71457065
257,1,256,3347.69556125
258,2,255,3347.75084175
258,1,257,3347.7314939999997
259,2,256,3347.78759575
259,1,258,3347.7681688499997
260,2,257,3347.8129445
260,0,60,3347.8172111000003
260,1,259,3347.8023129499998
261,2,258,3347.8488177
261,1,260,3347.84773555
262,2,259,3347.88298695
262,1,261,3347.8740667
263,2,260,3347.92913825
263,1,262,3347.9098363499998
264,2,261,3347.9550950000003
264,0,61,3347.94140805
264,1,263,3347.9358162500002
265,2,262,3347.99147005
265,1,264,3347.9715791999997
266,2,263,3348.02705685
266,1,265,3348.0078677
267,2,264,3348.0531587
267,1,266,3348.0335459999997
268,2,265,3348.08905525
268,0,62,3348.0832054
268,1,267,3348.0697906
269,2,266,3348.1146789
269,1,268,3348.09554855
270,2,267,3348.1513323
270,1,269,3348.1315480499998
271,2,268,3348.18704695
271,1,270,3348.1683635
272,2,269,3348.2135797
272,0,63,3348.2172042
272,1,271,3348.20226305
273,2,270,3348.2486545
273,1,272,3348.24769005
274,2,271,3348.2828273
274,1,273,3348.2738535
275,2,272,3348.3290722
275,1,274,3348.31013445
276,2,273,3348.35466705
276,0,64,3348.3412792
276,1,275,3348.33571125
277,2,274,3348.39075485
277,1,276,3348.37148685
278,2,275,3348.4268497499997
278,1,277,3348.4081883999997
279,2,276,3348.4526444499998
279,1,278,3348.43380335
280,2,277,3348.48868685
280,0,65,3348.4831491
280,1,279,3348.4695671
281,2,278,3348.5146976
281,1,280,3348.4954472
282,2,279,3348.55096295
282,1,281,3348.53158915
283,2,280,3348.58763395
283,1,282,3348.568289
284,2,281,3348.6130771
284,0,66,3348.6172048999997
284,1,283,3348.59386035
285,2,282,3348.6487668500004
285,1,284,3348.63756535
286,2,283,3348.6834002
286,1,285,3348.6740728
287,2,284,3348.72914145
287,1,286,3348.7099157000002
288,2,285,3348.7550751500003
288,0,67,3348.7414667499997
288,1,287,3348.7358338000004
289,2,286,3348.7909214499996
289,1,288,3348.7716116
290,2,287,3348.8269208499996
290,1,289,3348.8078533
291,2,288,3348.8532585499997
291,1,290,3348.8338277499997
292,2,289,3348.88889195
292,0,68,3348.8830420000004
292,1,291,3348.8697665500003
