sync_index,port,frame_index,frame_time
264,3,264,18075.8349567
264,2,264,18075.8340335
264,0,264,18075.83609435
264,1,263,18075.834011
264,4,263,18075.8346857
265,3,265,18076.0008877
265,2,265,18076.00110165
265,0,265,18076.0037458
265,1,264,18076.00104045
265,4,264,18076.00111495
266,3,266,18076.1681757
266,2,266,18076.16925955
266,0,266,18076.16887085
266,1,265,18076.168002
266,4,265,18076.16832595
267,3,267,18076.3340878
267,2,267,18076.334123350003
267,0,267,18076.33496385
267,1,266,18076.33422895
267,4,266,18076.34287245
268,3,268,18076.503898349998
268,2,268,18076.5017931
268,0,268,18076.50119535
268,1,267,18076.5011291
268,4,267,18076.5012901
269,3,269,18076.66791825
269,2,269,18076.66892315
269,0,269,18076.667930149997
269,1,268,18076.6679114
269,4,268,18076.6678114
270,3,270,18076.835096349998
270,2,270,18076.8395891
270,0,270,18076.8354937
270,1,269,18076.834886650002
270,4,269,18076.8348053
271,3,271,18077.00133985
271,2,271,18077.0010808
271,0,271,18077.0011199
271,1,270,18077.0011403
271,4,270,18077.00106075
272,3,272,18077.169130399998
272,2,272,18077.168887599997
272,0,272,18077.1678558
272,1,271,18077.1691522
272,4,271,18077.1679044
273,3,273,18077.3399674
273,2,273,18077.333748949997
273,0,273,18077.33533075
273,1,272,18077.33463955
273,4,272,18077.33369025
274,3,274,18077.50089585
274,2,274,18077.50435475
274,0,274,18077.5009202
274,1,273,18077.50100715
274,4,273,18077.5008283
275,3,275,18077.66799985
275,2,275,18077.668722299997
275,0,275,18077.66789215
275,1,274,18077.6678646
275,4,274,18077.6678025
276,3,276,18077.8337384
276,2,276,18077.83376635
276,0,276,18077.83861405
276,1,275,18077.8380912
276,4,275,18077.834664
277,3,277,18078.0050412
277,2,277,18078.0007216
277,0,277,18078.0017619
277,1,276,18078.00078175
277,4,276,18078.0028552
278,3,278,18078.1678268
278,2,278,18078.16775135
278,0,278,18078.171471150003
278,1,277,18078.1682466
278,4,277,18078.168105099998
279,3,279,18078.3347092
279,2,279,18078.3401735
279,0,279,18078.33371485
279,1,278,18078.33467525
279,4,278,18078.33376595
280,3,280,18078.5008225
280,2,280,18078.500861200002
280,0,280,18078.507510299998
280,1,279,18078.5011112
280,4,279,18078.50532235
281,3,281,18078.66816955
281,2,281,18078.6680261
281,0,281,18078.668264699998
281,1,280,18078.66799185
281,4,280,18078.6687773
282,3,282,18078.836159450002
282,2,282,18078.8349903
282,0,282,18078.835031299997
282,1,281,18078.835160100003
282,4,281,18078.83368235
283,3,283,18079.000864150003
283,2,283,18079.0007248
283,0,283,18079.00784935
283,1,282,18079.00079985
283,4,282,18079.001115799998
284,3,284,18079.168029649998
284,2,284,18079.1680298
284,0,284,18079.16786095
284,1,283,18079.1685105
284,4,283,18079.167941599997
285,3,285,18079.33502885
285,2,285,18079.3353055
285,0,285,18079.3347302
285,1,284,18079.33486265
285,4,284,18079.337267000003
286,3,286,18079.50181355
286,2,286,18079.500783950003
286,0,286,18079.50074495
286,1,285,18079.50169685
286,4,285,18079.502484
287,3,287,18079.66786545
287,2,287,18079.67653155
287,0,287,18079.667906950002
287,1,286,18079.6677954
287,4,286,18079.668002500002
288,3,288,18079.8373031
288,2,288,18079.8341971
288,0,288,18079.8372351
288,1,287,18079.83404185
