sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
133,4,132,31364.167760850003,9,268.8775634765625,156.58346557617188,0.05400000140070915,0.2160000056028366
133,4,132,31364.167760850003,10,291.10369873046875,150.91973876953125,0.1080000028014183,0.2160000056028366
133,4,132,31364.167760850003,11,315.3109130859375,142.7391357421875,0.16200000047683716,0.2160000056028366
134,3,134,31364.3414008,0,95.16586303710938,60.44197082519531,0.05400000140070915,0.05400000140070915
134,3,134,31364.3414008,1,121.72956848144531,60.29539489746094,0.1080000028014183,0.05400000140070915
134,3,134,31364.3414008,2,146.56671142578125,60.3649787902832,0.16200000047683716,0.05400000140070915
134,3,134,31364.3414008,3,99.26141357421875,84.58926391601562,0.05400000140070915,0.1080000028014183
134,3,134,31364.3414008,4,123.5610580444336,86.40428161621094,0.1080000028014183,0.1080000028014183
134,3,134,31364.3414008,5,149.52340698242188,87.34794616699219,0.16200000047683716,0.1080000028014183
134,3,134,31364.3414008,7,127.21527099609375,110.64092254638672,0.1080000028014183,0.16200000047683716
134,3,134,31364.3414008,8,153.4136962890625,110.0942611694336,0.16200000047683716,0.16200000047683716
134,3,134,31364.3414008,11,153.3006591796875,134.3303680419922,0.16200000047683716,0.2160000056028366
134,0,134,31364.33448965,0,182.7175750732422,175.72120666503906,0.05400000140070915,0.05400000140070915
134,0,134,31364.33448965,1,199.5307159423828,171.7281951904297,0.1080000028014183,0.05400000140070915
134,0,134,31364.33448965,2,219.16624450683594,168.74974060058594,0.16200000047683716,0.05400000140070915
134,0,134,31364.33448965,3,188.5069122314453,199.1890106201172,0.05400000140070915,0.1080000028014183
134,0,134,31364.33448965,4,206.62989807128906,196.3660430908203,0.1080000028014183,0.1080000028014183
134,0,134,31364.33448965,5,224.69775390625,195.35940551757812,0.16200000047683716,0.1080000028014183
134,0,134,31364.33448965,6,194.35400390625,221.93019104003906,0.05400000140070915,0.16200000047683716
134,0,134,31364.33448965,7,210.50914001464844,220.56588745117188,0.1080000028014183,0.16200000047683716
134,0,134,31364.33448965,8,229.65509033203125,218.9671173095703,0.16200000047683716,0.16200000047683716
134,0,134,31364.33448965,9,198.6189422607422,246.2978515625,0.05400000140070915,0.2160000056028366
