sync_index,port,frame_index,frame_time
232,2,232,151969.37154735002
233,2,233,151969.40757789998
234,2,234,151969.43364075
234,1,57,151969.4429465
234,0,76,151969.4411302
235,2,235,151969.4693909
236,2,236,151969.49612755
237,2,237,151969.53185695002
237,0,77,151969.5391665
238,2,238,151969.56764790002
238,1,58,151969.5847361
239,2,239,151969.5932496
239,0,78,151969.6273628
240,2,240,151969.6374968
241,2,241,151969.67380345002
242,2,242,151969.7098147
242,1,59,151969.71878504998
243,2,243,151969.73519855
243,0,79,151969.7337683
244,2,244,151969.7715327
245,2,245,151969.8076492
246,2,246,151969.83378045
246,1,60,151969.84277714998
246,0,80,151969.84108085
247,2,247,151969.8693979
248,2,248,151969.89734485
249,2,249,151969.9315362
249,0,81,151969.93927305
250,2,250,151969.9680634
250,1,61,151969.9848371
251,2,251,151969.9933816
251,0,82,151970.0275807
252,2,252,151970.03828555
253,2,253,151970.07359465002
254,2,254,151970.10967285
254,1,62,151970.1185475
255,2,255,151970.13506765
255,0,83,151970.13317005
256,2,256,151970.17133175
257,2,257,151970.20772394998
258,2,258,151970.2338475
258,1,63,151970.24268780003
258,0,84,151970.24097485002
259,2,259,151970.26933865
260,2,260,151970.295362
261,2,261,151970.3315209
261,0,85,151970.3391835
262,2,262,151970.36793315
262,1,64,151970.38485914998
263,2,263,151970.39401825
263,0,86,151970.42763305
264,2,264,151970.43761710002
265,2,265,151970.47348704998
266,2,266,151970.509922
266,1,65,151970.5188074
267,2,267,151970.535855
267,0,87,151970.533514
268,2,268,151970.5716962
269,2,269,151970.60829065
270,2,270,151970.63364315
270,1,66,151970.64327925
270,0,88,151970.64166785002
271,2,271,151970.66931074997
272,2,272,151970.6958729
273,2,273,151970.7322617
273,0,89,151970.73910220002
274,2,274,151970.7672978
274,1,67,151970.78475795
275,2,275,151970.7930998
275,0,90,151970.8272312
276,2,276,151970.82906805
277,2,277,151970.86345705
278,2,278,151970.90945094998
278,1,68,151970.91872349998
279,2,279,151970.93557590002
279,0,91,151970.9333215
280,2,280,151970.97488639998
281,2,281,151971.00839079998
282,2,282,151971.0334099
282,1,69,151971.04274655
282,0,92,151971.0411179
283,2,283,151971.06911155
284,2,284,151971.0956703
285,2,285,151971.1313745
285,0,93,151971.1392169
286,2,286,151971.16737819999
286,1,70,151971.18445519998
287,2,287,151971.19362125
287,0,94,151971.2272664
288,2,288,151971.22887885
289,2,289,151971.26331785
290,2,290,151971.3093034
290,1,71,151971.31880135002
291,2,291,151971.3352489
291,0,95,151971.33343065
292,2,292,151971.37154565
