,pair,port_A,port_B,time,bundle,id,x_pos,y_pos,z_pos,x_A_raw,y_A_raw,x_B_raw,y_B_raw,x_A_undistorted,y_A_undistorted,x_B_undistorted,y_B_undistorted
504,"(1, 2)",1,2,465.2994962,41,7,-0.10816370383569611,-0.03743644140483696,0.9347872761916722,557.721435546875,351.940185546875,608.7996826171875,165.08543395996094,557.7335658238756,351.92345834585706,608.227683209368,165.80447173322307
505,"(1, 2)",1,2,465.2994962,41,8,-0.10935021637571177,-0.07711806092973994,0.8983792451095524,558.6541137695312,295.96905517578125,619.3557739257812,138.24388122558594,558.7100161643584,295.89161521794455,618.4155493086616,139.58385337632268
506,"(1, 2)",1,2,465.2994962,41,9,-0.1608024582359855,0.007695790950450154,0.9590539694162405,500.1441650390625,406.9486083984375,577.2392578125,189.509033203125,500.1532353209752,406.8822859569489,577.0885281398921,189.75805770241476
507,"(1, 2)",1,2,465.2994962,41,10,-0.16024400821151097,-0.036146022129831104,0.930295171764955,501.82647705078125,350.5137023925781,584.2059326171875,163.79693603515625,501.8266365256473,350.51337720240673,583.9013820413875,164.39531228175798
508,"(0, 1)",0,1,465.4693821,42,2,-0.020942323670743935,-0.08123057215341198,0.9015926635900829,509.83880615234375,257.3471374511719,653.5242309570312,294.1243591308594,509.8361741684481,257.2738030126534,653.7390086932897,293.9111645577676
509,"(0, 1)",0,1,465.4693821,42,3,-0.072937310198286,0.007159506274052817,0.9561835673395154,483.00811767578125,307.4024963378906,595.5003662109375,404.57489013671875,483.0627537368889,307.36218453189605,595.4873969717055,404.4835635046716
510,"(0, 1)",0,1,465.4693821,42,4,-0.07356655178903558,-0.03601444098731347,0.9254696095725776,480.74517822265625,283.4306640625,596.6300048828125,348.6868896484375,480.7762725711243,283.39585711847917,596.6752645443152,348.6359954419681
511,"(0, 1)",0,1,465.4693821,42,5,-0.07203708009009374,-0.08461042971177853,0.9050828000826521,480.35992431640625,255.3805694580078,597.896728515625,292.376708984375,480.3998549190119,255.32759306016564,598.0146291184838,292.2481179186441
512,"(0, 1)",0,1,465.4693821,42,6,-0.12430641421436667,0.0037640657303394743,0.9626158220561241,455.55853271484375,305.6081848144531,539.296142578125,404.03753662109375,455.7939825200411,305.4991680621685,539.2841392336546,403.9778683992886
513,"(0, 1)",0,1,465.4693821,42,7,-0.12369182980995068,-0.03986136304781583,0.9313589801651825,453.63018798828125,281.7321472167969,541.2139282226562,347.4860534667969,453.83560129996283,281.67695479110495,541.2208479073818,347.4778759490411
514,"(0, 1)",0,1,465.4693821,42,8,-0.12253783973123022,-0.08779203133634025,0.9104742804644507,452.62744140625,254.2469024658203,542.2979736328125,291.61724853515625,452.8547364335767,254.23599494557953,542.3379421832901,291.5426910346278
515,"(0, 1)",0,1,465.4693821,42,9,-0.17656333142306058,0.0035131986000310903,0.9593531754814407,426.59234619140625,305.49493408203125,483.21630859375,402.4728088378906,427.25442055200165,305.27246096050686,483.23752291839344,402.41037367393864
516,"(0, 1)",0,1,465.4693821,42,10,-0.1749938760177192,-0.041559672794306037,0.9311605576139417,424.52947998046875,280.699462890625,485.54437255859375,345.62164306640625,425.15969734478153,280.61457044036456,485.5457564219959,345.6195995360372
517,"(0, 2)",0,2,465.4684052,42,2,-0.019991823905787645,-0.08170126293327702,0.9044092692091502,509.83880615234375,257.3471374511719,659.258544921875,141.26025390625,509.8361741684481,257.2738030126534,657.4702651087636,142.9194976327148
518,"(0, 2)",0,2,465.4684052,42,3,-0.0727160433895092,0.005221847158539484,0.9611656323042178,483.00811767578125,307.4024963378906,616.7410888671875,190.80963134765625,483.0627537368889,307.36218453189605,616.2215217933671,191.22527923067128
519,"(0, 2)",0,2,465.4684052,42,4,-0.07400981406058708,-0.037601915787759704,0.9295808101150632,480.74517822265625,283.4306640625,625.660400390625,165.65174865722656,480.7762725711243,283.39585711847917,624.8347375324507,166.48396517992353
520,"(0, 2)",0,2,465.4684052,42,5,-0.07243977117142604,-0.08562706118691314,0.9079988125795186,480.35992431640625,255.3805694580078,633.5381469726562,137.04660034179688,480.3998549190119,255.32759306016564,632.31459756279,138.54494427191545
521,"(0, 2)",0,2,465.4684052,42,6,-0.12365354266204362,0.0035495783597987805,0.9619545547009203,455.55853271484375,305.6081848144531,593.2269897460938,189.5105743408203,455.7939825200411,305.4991680621685,592.9603243464074,189.82067691404535
522,"(0, 2)",0,2,465.4684052,42,7,-0.1241199668638293,-0.04119749188111335,0.9374328944473805,453.63018798828125,281.7321472167969,599.72412109375,162.49563598632812,453.83560129996283,281.67695479110495,599.2504681186522,163.19948403265437
523,"(0, 2)",0,2,465.4684052,42,8,-0.12162089092859463,-0.0874093433264653,0.9106580666540932,452.62744140625,254.2469024658203,609.0226440429688,134.22816467285156,452.8547364335767,254.23599494557953,608.2234607643248,135.57987136716739
524,"(0, 2)",0,2,465.4684052,42,9,-0.17813118619972218,0.0019217217557128744,0.9638745131955155,426.59234619140625,305.49493408203125,566.6041259765625,186.56214904785156,427.25442055200165,305.27246096050686,566.5023037258702,186.80835023269253
525,"(0, 2)",0,2,465.4684052,42,10,-0.17678121517167486,-0.04239795024037242,0.9389032924419278,424.52947998046875,280.699462890625,573.7322387695312,160.32553100585938,425.15969734478153,280.61457044036456,573.5024370124083,160.93510182271123
526,"(0, 2)",0,2,465.4684052,42,11,-0.17581970198465469,-0.08840200512015582,0.91154713323718,422.01275634765625,254.26197814941406,581.5535888671875,130.42515563964844,422.70321712849193,254.3115214910062,581.1111914460356,131.68999297886978
527,"(1, 2)",1,2,465.4693024,42,0,-0.020645843082955268,0.00683148484637748,0.9585065420089823,651.4879760742188,405.0484313964844,640.4410400390625,195.22396850585938,651.4959818430285,404.88363489774366,639.5560717913634,195.73259178621203
528,"(1, 2)",1,2,465.4693024,42,1,-0.018926975523796,-0.03993000996818654,0.9354710114293111,653.1416015625,350.0732727050781,649.4019165039062,167.91262817382812,653.25016402233,349.9409851714168,648.1187371847582,168.90385917615234
529,"(1, 2)",1,2,465.4693024,42,2,-0.020707752233770506,-0.08244442563533061,0.9035698623853273,653.5242309570312,294.1243591308594,659.258544921875,141.26025390625,653.7390086932897,293.9111645577676,657.4702651087636,142.9194976327148
530,"(1, 2)",1,2,465.4693024,42,3,-0.07139183077328216,0.002611405954555554,0.965763024859701,595.5003662109375,404.57489013671875,616.7410888671875,190.80963134765625,595.4873969717055,404.4835635046716,616.2215217933671,191.22527923067128
531,"(1, 2)",1,2,465.4693024,42,4,-0.07222136007856952,-0.039934688500154025,0.9332186721077613,596.6300048828125,348.6868896484375,625.660400390625,165.65174865722656,596.6752645443152,348.6359954419681,624.8347375324507,166.48396517992353
532,"(1, 2)",1,2,465.4693024,42,5,-0.0712018370152375,-0.08720782586769134,0.9098298024075346,597.896728515625,292.376708984375,633.5381469726562,137.04660034179688,598.0146291184838,292.2481179186441,632.31459756279,138.54494427191545
533,"(1, 2)",1,2,465.4693024,42,6,-0.1243985875713281,0.0037255650708774607,0.962105165487381,539.296142578125,404.03753662109375,593.2269897460938,189.5105743408203,539.2841392336546,403.9778683992886,592.9603243464074,189.82067691404535
534,"(1, 2)",1,2,465.4693024,42,7,-0.12291345264315776,-0.04375527525929637,0.9392716898442646,541.2139282226562,347.4860534667969,599.72412109375,162.49563598632812,541.2208479073818,347.4778759490411,599.2504681186522,163.19948403265437
535,"(1, 2)",1,2,465.4693024,42,8,-0.12296167560522542,-0.0868263657773384,0.9085091914044153,542.2979736328125,291.61724853515625,609.0226440429688,134.22816467285156,542.3379421832901,291.5426910346278,608.2234607643248,135.57987136716739
536,"(1, 2)",1,2,465.4693024,42,9,-0.17586008957375276,-0.0006102945951827228,0.9688963890166088,483.21630859375,402.4728088378906,566.6041259765625,186.56214904785156,483.23752291839344,402.41037367393864,566.5023037258702,186.80835023269253
537,"(1, 2)",1,2,465.4693024,42,10,-0.1746103714531258,-0.045228211092947085,0.9396022689769369,485.54437255859375,345.62164306640625,573.7322387695312,160.32553100585938,485.5457564219959,345.6195995360372,573.5024370124083,160.93510182271123
538,"(0, 1)",0,1,465.641784925,43,0,-0.03775833569439777,0.007821620044305934,0.9440198662133837,497.2791748046875,305.4454040527344,637.154296875,400.811767578125,497.293410268821,305.43058457467964,637.1629191049847,400.67696563632705
539,"(0, 1)",0,1,465.641784925,43,1,-0.03549113482071808,-0.039130955100269434,0.9235007079626968,498.4425048828125,279.7817687988281,638.9683837890625,345.6076965332031,498.43810203021275,279.7495872690987,639.0673826679554,345.4975190406968
540,"(0, 1)",0,1,465.641784925,43,2,-0.03492264620450522,-0.08420771243336103,0.8966911544549989,498.0625,253.44407653808594,640.4981689453125,289.3215026855469,498.0661345877884,253.37270077468406,640.6980423310919,289.1196304143501
541,"(0, 1)",0,1,465.641784925,43,3,-0.08802792509762479,0.004201677695249208,0.9511768542010589,470.23779296875,303.5383605957031,581.4443969726562,400.3673095703125,470.34761946624906,303.4767215133888,581.4317613341173,400.2946503517364
542,"(0, 1)",0,1,465.641784925,43,4,-0.08829322886303169,-0.03904922779078864,0.9212362557463328,468.49993896484375,279.6361389160156,582.4910888671875,344.41351318359375,468.5859445284721,279.59340322854376,582.527327948188,344.37572762050104
543,"(0, 1)",0,1,465.641784925,43,5,-0.08656657735503771,-0.0854875669974768,0.8969134907736166,468.320068359375,252.69381713867188,584.5518188476562,287.77099609375,468.4218795306553,252.65831095226122,584.6536366335868,287.64772025126393
