,sync_index,port_A,port_B,time_A,time_B,point_id,loc_board_x,loc_board_y,loc_img_x_A,loc_img_y_A,loc_img_x_B,loc_img_y_B
2264,158,0,1,485.5240728,485.52764705,5,0.1574999988079071,0.10499999672174454,606.4472045898438,240.67105102539062,832.6837158203125,256.46221923828125
2265,158,0,1,485.5240728,485.52764705,6,0.05249999836087227,0.1574999988079071,602.5874633789062,281.4925842285156,821.9656982421875,365.1554870605469
2266,158,0,1,485.5240728,485.52764705,7,0.10499999672174454,0.1574999988079071,591.88232421875,262.43707275390625,801.5328979492188,319.43463134765625
2267,158,0,1,485.5240728,485.52764705,8,0.1574999988079071,0.1574999988079071,580.6141357421875,242.13658142089844,780.6646728515625,272.05914306640625
2268,158,0,1,485.5240728,485.52764705,11,0.1574999988079071,0.20999999344348907,557.560302734375,243.5328369140625,731.2054443359375,287.1041259765625
2269,158,0,2,485.5240728,485.52858495,2,0.1574999988079071,0.05249999836087227,634.4910888671875,239.8093719482422,777.2015380859375,133.0698699951172
2270,158,0,2,485.5240728,485.52858495,4,0.10499999672174454,0.10499999672174454,616.7369995117188,262.6727600097656,742.738037109375,156.863037109375
2271,158,0,2,485.5240728,485.52858495,5,0.1574999988079071,0.10499999672174454,606.4472045898438,240.67105102539062,745.81298828125,133.74510192871094
2272,158,0,2,485.5240728,485.52858495,6,0.05249999836087227,0.1574999988079071,602.5874633789062,281.4925842285156,712.4928588867188,178.2506561279297
2273,158,0,2,485.5240728,485.52858495,7,0.10499999672174454,0.1574999988079071,591.88232421875,262.43707275390625,713.84814453125,157.28224182128906
2274,158,0,2,485.5240728,485.52858495,8,0.1574999988079071,0.1574999988079071,580.6141357421875,242.13658142089844,715.6160888671875,134.77792358398438
2275,158,0,2,485.5240728,485.52858495,11,0.1574999988079071,0.20999999344348907,557.560302734375,243.5328369140625,686.7579956054688,135.78958129882812
2276,158,1,2,485.52764705,485.52858495,0,0.05249999836087227,0.05249999836087227,929.1146850585938,338.9920349121094,770.157958984375,177.54800415039062
2277,158,1,2,485.52764705,485.52858495,1,0.10499999672174454,0.05249999836087227,908.5089111328125,289.75946044921875,773.9773559570312,157.12060546875
2278,158,1,2,485.52764705,485.52858495,2,0.1574999988079071,0.05249999836087227,887.792236328125,240.31887817382812,777.2015380859375,133.0698699951172
2279,158,1,2,485.52764705,485.52858495,3,0.05249999836087227,0.10499999672174454,874.2010498046875,352.3922119140625,740.3209228515625,177.78489685058594
2280,158,1,2,485.52764705,485.52858495,4,0.10499999672174454,0.10499999672174454,853.7206420898438,304.8051452636719,742.738037109375,156.863037109375
2281,158,1,2,485.52764705,485.52858495,5,0.1574999988079071,0.10499999672174454,832.6837158203125,256.46221923828125,745.81298828125,133.74510192871094
2282,158,1,2,485.52764705,485.52858495,6,0.05249999836087227,0.1574999988079071,821.9656982421875,365.1554870605469,712.4928588867188,178.2506561279297
2283,158,1,2,485.52764705,485.52858495,7,0.10499999672174454,0.1574999988079071,801.5328979492188,319.43463134765625,713.84814453125,157.28224182128906
2284,158,1,2,485.52764705,485.52858495,8,0.1574999988079071,0.1574999988079071,780.6646728515625,272.05914306640625,715.6160888671875,134.77792358398438
2285,158,1,2,485.52764705,485.52858495,9,0.05249999836087227,0.20999999344348907,772.3871459960938,377.3346252441406,685.0655517578125,177.99147033691406
2286,158,1,2,485.52764705,485.52858495,10,0.10499999672174454,0.20999999344348907,751.9778442382812,332.48974609375,686.1466064453125,157.86434936523438
2287,158,1,2,485.52764705,485.52858495,11,0.1574999988079071,0.20999999344348907,731.2054443359375,287.1041259765625,686.7579956054688,135.78958129882812
2288,159,0,1,485.70099515,485.70219795,0,0.05249999836087227,0.05249999836087227,649.4149169921875,295.6290588378906,928.3948974609375,351.8141174316406
2289,159,0,1,485.70099515,485.70219795,1,0.10499999672174454,0.05249999836087227,640.5548095703125,273.90740966796875,908.6051025390625,300.5714111328125
2290,159,0,1,485.70099515,485.70219795,2,0.1574999988079071,0.05249999836087227,630.8358154296875,250.50218200683594,887.99267578125,248.5332489013672
2291,159,0,1,485.70099515,485.70219795,3,0.05249999836087227,0.10499999672174454,621.92626953125,293.61865234375,871.69580078125,364.05487060546875
2292,159,0,1,485.70099515,485.70219795,4,0.10499999672174454,0.10499999672174454,612.14892578125,273.51336669921875,851.6978759765625,314.4878845214844
2293,159,0,1,485.70099515,485.70219795,6,0.05249999836087227,0.1574999988079071,596.455810546875,293.2046203613281,818.1715087890625,375.8592224121094
2294,159,0,1,485.70099515,485.70219795,7,0.10499999672174454,0.1574999988079071,587.0439453125,272.607421875,798.3005981445312,327.7880554199219
2295,159,0,1,485.70099515,485.70219795,11,0.1574999988079071,0.20999999344348907,552.987060546875,251.86558532714844,726.96875,292.5198669433594
2296,159,0,2,485.70099515,485.70006735,1,0.10499999672174454,0.05249999836087227,640.5548095703125,273.90740966796875,774.7340698242188,161.5369415283203
2297,159,0,2,485.70099515,485.70006735,2,0.1574999988079071,0.05249999836087227,630.8358154296875,250.50218200683594,779.1360473632812,137.4718475341797
2298,159,0,2,485.70099515,485.70006735,4,0.10499999672174454,0.10499999672174454,612.14892578125,273.51336669921875,743.5747680664062,161.76954650878906
2299,159,0,2,485.70099515,485.70006735,6,0.05249999836087227,0.1574999988079071,596.455810546875,293.2046203613281,712.5076293945312,182.79798889160156
2300,159,0,2,485.70099515,485.70006735,7,0.10499999672174454,0.1574999988079071,587.0439453125,272.607421875,714.448974609375,161.33363342285156
2301,159,0,2,485.70099515,485.70006735,11,0.1574999988079071,0.20999999344348907,552.987060546875,251.86558532714844,687.365478515625,138.81353759765625
2302,159,1,2,485.70219795,485.70006735,1,0.10499999672174454,0.05249999836087227,908.6051025390625,300.5714111328125,774.7340698242188,161.5369415283203
2303,159,1,2,485.70219795,485.70006735,2,0.1574999988079071,0.05249999836087227,887.99267578125,248.5332489013672,779.1360473632812,137.4718475341797
2304,159,1,2,485.70219795,485.70006735,4,0.10499999672174454,0.10499999672174454,851.6978759765625,314.4878845214844,743.5747680664062,161.76954650878906
2305,159,1,2,485.70219795,485.70006735,5,0.1574999988079071,0.10499999672174454,831.434814453125,263.976318359375,747.3182373046875,137.8953857421875
2306,159,1,2,485.70219795,485.70006735,6,0.05249999836087227,0.1574999988079071,818.1715087890625,375.8592224121094,712.5076293945312,182.79798889160156
2307,159,1,2,485.70219795,485.70006735,7,0.10499999672174454,0.1574999988079071,798.3005981445312,327.7880554199219,714.448974609375,161.33363342285156
2308,159,1,2,485.70219795,485.70006735,8,0.1574999988079071,0.1574999988079071,777.8221435546875,278.597900390625,716.733642578125,138.43911743164062
2309,159,1,2,485.70219795,485.70006735,9,0.05249999836087227,0.20999999344348907,767.3896484375,387.0482482910156,685.2835693359375,182.25343322753906
2310,159,1,2,485.70219795,485.70006735,10,0.10499999672174454,0.20999999344348907,747.439208984375,340.24365234375,686.25634765625,161.46231079101562
2311,159,1,2,485.70219795,485.70006735,11,0.1574999988079071,0.20999999344348907,726.96875,292.5198669433594,687.365478515625,138.81353759765625
2312,160,0,1,485.8798674,485.8779447,2,0.1574999988079071,0.05249999836087227,626.708984375,261.0657043457031,888.3602294921875,255.58180236816406
2313,160,0,1,485.8798674,485.8779447,5,0.1574999988079071,0.10499999672174454,599.3786010742188,259.6069641113281,830.8367919921875,270.086669921875
2314,160,0,1,485.8798674,485.8779447,8,0.1574999988079071,0.1574999988079071,573.39404296875,257.4697265625,776.9103393554688,284.13037109375
2315,160,0,1,485.8798674,485.8779447,11,0.1574999988079071,0.20999999344348907,549.2517700195312,257.56439208984375,725.5687255859375,296.98419189453125
2316,160,0,2,485.8798674,485.8801707,2,0.1574999988079071,0.05249999836087227,626.708984375,261.0657043457031,784.3286743164062,149.24462890625
2317,160,0,2,485.8798674,485.8801707,5,0.1574999988079071,0.10499999672174454,599.3786010742188,259.6069641113281,751.2975463867188,148.5359344482422
2318,160,0,2,485.8798674,485.8801707,8,0.1574999988079071,0.1574999988079071,573.39404296875,257.4697265625,720.1268310546875,147.45167541503906
2319,160,0,2,485.8798674,485.8801707,11,0.1574999988079071,0.20999999344348907,549.2517700195312,257.56439208984375,689.485107421875,146.52838134765625
2320,160,1,2,485.8779447,485.8801707,1,0.10499999672174454,0.05249999836087227,909.2908325195312,308.4762268066406,779.6168212890625,173.32748413085938
2321,160,1,2,485.8779447,485.8801707,2,0.1574999988079071,0.05249999836087227,888.3602294921875,255.58180236816406,784.3286743164062,149.24462890625
2322,160,1,2,485.8779447,485.8801707,4,0.10499999672174454,0.10499999672174454,851.6334228515625,321.4433288574219,748.3203735351562,171.37098693847656
2323,160,1,2,485.8779447,485.8801707,5,0.1574999988079071,0.10499999672174454,830.8367919921875,270.086669921875,751.2975463867188,148.5359344482422
2324,160,1,2,485.8779447,485.8801707,6,0.05249999836087227,0.1574999988079071,817.7515258789062,382.4856872558594,715.2265625,191.84068298339844
2325,160,1,2,485.8779447,485.8801707,7,0.10499999672174454,0.1574999988079071,797.5185546875,333.360595703125,717.6502685546875,170.5509033203125
2326,160,1,2,485.8779447,485.8801707,8,0.1574999988079071,0.1574999988079071,776.9103393554688,284.13037109375,720.1268310546875,147.45167541503906
2327,160,1,2,485.8779447,485.8801707,9,0.05249999836087227,0.20999999344348907,766.9562377929688,392.3325500488281,687.0858764648438,190.0499267578125
2328,160,1,2,485.8779447,485.8801707,10,0.10499999672174454,0.20999999344348907,746.4200439453125,345.1636657714844,688.4803466796875,169.4822540283203
2329,160,1,2,485.8779447,485.8801707,11,0.1574999988079071,0.20999999344348907,725.5687255859375,296.98419189453125,689.485107421875,146.52838134765625
2330,161,1,2,486.04761765,486.04609875,2,0.1574999988079071,0.05249999836087227,889.27978515625,264.3528747558594,788.05224609375,157.77525329589844
2331,161,1,2,486.04761765,486.04609875,3,0.05249999836087227,0.10499999672174454,872.8880615234375,380.87347412109375,746.31591796875,200.14688110351562
2332,161,1,2,486.04761765,486.04609875,4,0.10499999672174454,0.10499999672174454,852.05224609375,329.81982421875,749.8212890625,178.98312377929688
2333,161,1,2,486.04761765,486.04609875,5,0.1574999988079071,0.10499999672174454,830.754638671875,277.6440734863281,754.398681640625,156.29705810546875
2334,161,1,2,486.04761765,486.04609875,6,0.05249999836087227,0.1574999988079071,818.5025634765625,390.27862548828125,717.6912841796875,197.59036254882812
2335,161,1,2,486.04761765,486.04609875,7,0.10499999672174454,0.1574999988079071,797.6273193359375,340.5978088378906,719.8392333984375,176.79312133789062
2336,161,1,2,486.04761765,486.04609875,8,0.1574999988079071,0.1574999988079071,776.42626953125,290.35382080078125,722.40673828125,154.0989227294922
2337,161,1,2,486.04761765,486.04609875,9,0.05249999836087227,0.20999999344348907,767.1761474609375,398.8008728027344,689.8623046875,195.68064880371094
2338,161,1,2,486.04761765,486.04609875,10,0.10499999672174454,0.20999999344348907,746.5260620117188,351.18280029296875,690.6546630859375,174.6099853515625
2339,161,1,2,486.04761765,486.04609875,11,0.1574999988079071,0.20999999344348907,725.1549682617188,302.3169860839844,691.8681030273438,152.4734649658203
2340,162,1,2,486.21929275,486.2181914,2,0.1574999988079071,0.05249999836087227,883.0547485351562,276.2716369628906,788.6207275390625,165.4261016845703
2341,162,1,2,486.21929275,486.2181914,3,0.05249999836087227,0.10499999672174454,868.04150390625,393.0185546875,748.1067504882812,206.30723571777344
2342,162,1,2,486.21929275,486.2181914,4,0.10499999672174454,0.10499999672174454,846.14794921875,340.8227233886719,750.9329833984375,185.4455108642578
2343,162,1,2,486.21929275,486.2181914,5,0.1574999988079071,0.10499999672174454,823.8717651367188,287.7440185546875,755.2660522460938,162.29957580566406
2344,162,1,2,486.21929275,486.2181914,6,0.05249999836087227,0.1574999988079071,813.1385498046875,400.20184326171875,718.7371215820312,202.5258331298828
2345,162,1,2,486.21929275,486.2181914,7,0.10499999672174454,0.1574999988079071,791.3297119140625,349.64849853515625,720.9661865234375,182.30435180664062
2346,162,1,2,486.21929275,486.2181914,8,0.1574999988079071,0.1574999988079071,769.204345703125,298.3454284667969,722.5997314453125,159.6342315673828
2347,162,1,2,486.21929275,486.2181914,9,0.05249999836087227,0.20999999344348907,761.5802612304688,406.56805419921875,690.4952392578125,199.56700134277344
2348,162,1,2,486.21929275,486.2181914,10,0.10499999672174454,0.20999999344348907,740.20654296875,358.0321960449219,691.9263916015625,178.62652587890625
2349,162,1,2,486.21929275,486.2181914,11,0.1574999988079071,0.20999999344348907,718.048828125,308.3899230957031,692.482666015625,156.78807067871094
2350,163,1,2,486.3947285,486.39121215,0,0.05249999836087227,0.05249999836087227,921.5225219726562,390.16632080078125,779.0577392578125,218.1590118408203
2351,163,1,2,486.3947285,486.39121215,1,0.10499999672174454,0.05249999836087227,899.9680786132812,334.3619079589844,784.7568359375,195.41641235351562
