sync_index,port,frame_index,frame_time
138,1,517,196.0077233
138,0,516,196.0067361
138,2,515,196.00986795
139,1,518,196.34020235
139,0,517,196.3373258
139,2,516,196.3422883
140,1,519,196.67294149999998
140,0,518,196.67392035
140,2,517,196.68636775
141,1,520,197.0063849
141,0,519,197.0205514
141,2,518,197.01953450000002
142,1,521,197.3540112
142,0,520,197.35198509999998
142,2,519,197.33845265
143,1,522,197.6869943
143,0,521,197.67440675
143,2,520,197.67341625
144,1,523,198.01855645
144,0,522,198.01662765
144,2,521,198.0065526
145,1,524,198.3511712
145,0,523,198.33845374999999
145,2,522,198.34915535
