sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
87,3,62,103659.03576639999,5,1188.8997802734375,676.1538696289062,0.16200000047683716,0.1080000028014183
88,3,63,103659.10330670001,0,1095.248046875,682.3181762695312,0.05400000140070915,0.05400000140070915
88,3,63,103659.10330670001,1,1113.501220703125,669.5714111328125,0.1080000028014183,0.05400000140070915
88,3,63,103659.10330670001,5,1188.713623046875,676.0225219726562,0.16200000047683716,0.1080000028014183
94,3,67,103659.35400745,0,1094.7720947265625,682.0601196289062,0.05400000140070915,0.05400000140070915
94,3,67,103659.35400745,1,1113.7054443359375,669.72705078125,0.1080000028014183,0.05400000140070915
94,3,67,103659.35400745,5,1189.3568115234375,676.063720703125,0.16200000047683716,0.1080000028014183
99,3,70,103659.5801029,0,1095.2828369140625,681.8492431640625,0.05400000140070915,0.05400000140070915
99,3,70,103659.5801029,1,1114.0201416015625,669.85302734375,0.1080000028014183,0.05400000140070915
99,3,70,103659.5801029,5,1190.405517578125,676.3257446289062,0.16200000047683716,0.1080000028014183
100,3,71,103659.6347847,1,1113.9459228515625,669.8363647460938,0.1080000028014183,0.05400000140070915
100,3,71,103659.6347847,5,1189.3021240234375,676.2861938476562,0.16200000047683716,0.1080000028014183
101,3,72,103659.6692376,0,1094.8006591796875,682.0015869140625,0.05400000140070915,0.05400000140070915
101,3,72,103659.6692376,1,1113.66455078125,669.6956176757812,0.1080000028014183,0.05400000140070915
101,3,72,103659.6692376,5,1189.4847412109375,676.105712890625,0.16200000047683716,0.1080000028014183
105,3,75,103659.83510160001,0,1095.3228759765625,682.1384887695312,0.05400000140070915,0.05400000140070915
105,3,75,103659.83510160001,1,1114.2186279296875,669.8005981445312,0.1080000028014183,0.05400000140070915
105,3,75,103659.83510160001,5,1190.146484375,676.226318359375,0.16200000047683716,0.1080000028014183
112,3,78,103660.0350614,1,1112.878173828125,669.7669677734375,0.1080000028014183,0.05400000140070915
112,3,78,103660.0350614,2,1136.5565185546875,658.6917724609375,0.16200000047683716,0.05400000140070915
112,3,78,103660.0350614,5,1189.559326171875,676.1743774414062,0.16200000047683716,0.1080000028014183
113,3,79,103660.06892385,0,1095.2034912109375,681.7737426757812,0.05400000140070915,0.05400000140070915
113,3,79,103660.06892385,1,1113.383056640625,670.1088256835938,0.1080000028014183,0.05400000140070915
113,3,79,103660.06892385,5,1189.739501953125,676.338134765625,0.16200000047683716,0.1080000028014183
116,3,81,103660.30027255,0,1095.29833984375,682.025146484375,0.05400000140070915,0.05400000140070915
116,3,81,103660.30027255,1,1113.84033203125,669.8670654296875,0.1080000028014183,0.05400000140070915
116,3,81,103660.30027255,5,1190.423583984375,676.1575317382812,0.16200000047683716,0.1080000028014183
121,3,84,103660.53558255,1,1113.4808349609375,669.9036865234375,0.1080000028014183,0.05400000140070915
121,3,84,103660.53558255,2,1136.2635498046875,659.435546875,0.16200000047683716,0.05400000140070915
121,3,84,103660.53558255,5,1190.0665283203125,676.2996215820312,0.16200000047683716,0.1080000028014183
123,3,85,103660.6019966,0,1095.0838623046875,682.056640625,0.05400000140070915,0.05400000140070915
123,3,85,103660.6019966,1,1113.45166015625,669.9580688476562,0.1080000028014183,0.05400000140070915
123,3,85,103660.6019966,5,1190.3155517578125,676.03173828125,0.16200000047683716,0.1080000028014183
124,3,86,103660.6358737,0,1095.282958984375,682.1664428710938,0.05400000140070915,0.05400000140070915
124,3,86,103660.6358737,1,1113.704833984375,669.6853637695312,0.1080000028014183,0.05400000140070915
124,3,86,103660.6358737,5,1190.08837890625,675.984375,0.16200000047683716,0.1080000028014183
125,3,87,103660.67125300001,0,1094.9361572265625,681.6990356445312,0.05400000140070915,0.05400000140070915
125,3,87,103660.67125300001,1,1113.589599609375,669.7630615234375,0.1080000028014183,0.05400000140070915
125,3,87,103660.67125300001,2,1136.3487548828125,658.7352294921875,0.16200000047683716,0.05400000140070915
125,3,87,103660.67125300001,5,1190.4339599609375,676.2736206054688,0.16200000047683716,0.1080000028014183
128,3,89,103660.8427159,2,1136.724853515625,658.7190551757812,0.16200000047683716,0.05400000140070915
128,3,89,103660.8427159,5,1190.122314453125,676.2061157226562,0.16200000047683716,0.1080000028014183
129,3,90,103660.90675825,0,1095.10205078125,681.8634033203125,0.05400000140070915,0.05400000140070915
129,3,90,103660.90675825,1,1113.4818115234375,669.6638793945312,0.1080000028014183,0.05400000140070915
129,3,90,103660.90675825,2,1136.6873779296875,658.4368896484375,0.16200000047683716,0.05400000140070915
130,3,91,103660.93486795001,0,1095.0361328125,682.140869140625,0.05400000140070915,0.05400000140070915
130,3,91,103660.93486795001,1,1114.56591796875,669.7301635742188,0.1080000028014183,0.05400000140070915
130,3,91,103660.93486795001,5,1190.3284912109375,676.1102294921875,0.16200000047683716,0.1080000028014183
131,3,92,103660.9734918,0,1095.1201171875,682.1283569335938,0.05400000140070915,0.05400000140070915
131,3,92,103660.9734918,1,1112.848388671875,669.7706909179688,0.1080000028014183,0.05400000140070915
131,3,92,103660.9734918,5,1190.2265625,676.189697265625,0.16200000047683716,0.1080000028014183
132,3,93,103661.03675765,2,1136.3631591796875,658.8697509765625,0.16200000047683716,0.05400000140070915
132,3,93,103661.03675765,5,1189.0850830078125,676.2880249023438,0.16200000047683716,0.1080000028014183
133,3,94,103661.0795691,0,1095.076171875,681.77783203125,0.05400000140070915,0.05400000140070915
133,3,94,103661.0795691,1,1112.91650390625,669.8099365234375,0.1080000028014183,0.05400000140070915
134,3,95,103661.14022495001,0,1095.2152099609375,682.1261596679688,0.05400000140070915,0.05400000140070915
134,3,95,103661.14022495001,1,1113.8214111328125,669.7374267578125,0.1080000028014183,0.05400000140070915
134,3,95,103661.14022495001,5,1189.305908203125,676.080078125,0.16200000047683716,0.1080000028014183
135,3,96,103661.2186897,1,1112.8580322265625,670.1388549804688,0.1080000028014183,0.05400000140070915
135,3,96,103661.2186897,2,1136.4576416015625,659.2163696289062,0.16200000047683716,0.05400000140070915
135,3,96,103661.2186897,5,1188.95458984375,676.2955322265625,0.16200000047683716,0.1080000028014183
139,3,98,103661.4371957,0,1095.0712890625,681.7998657226562,0.05400000140070915,0.05400000140070915
139,3,98,103661.4371957,1,1113.535400390625,669.8030395507812,0.1080000028014183,0.05400000140070915
139,3,98,103661.4371957,5,1188.9842529296875,676.2518920898438,0.16200000047683716,0.1080000028014183
143,3,101,103661.669237,0,1094.756591796875,682.2608642578125,0.05400000140070915,0.05400000140070915
143,3,101,103661.669237,1,1113.4390869140625,669.6206665039062,0.1080000028014183,0.05400000140070915
143,3,101,103661.669237,5,1189.871826171875,676.1448974609375,0.16200000047683716,0.1080000028014183
147,3,104,103662.0403815,0,1095.2208251953125,682.3650512695312,0.05400000140070915,0.05400000140070915
147,3,104,103662.0403815,1,1113.71923828125,669.7325439453125,0.1080000028014183,0.05400000140070915
149,3,105,103662.1116323,0,1095.263916015625,682.4329833984375,0.05400000140070915,0.05400000140070915
149,3,105,103662.1116323,1,1113.7222900390625,669.986572265625,0.1080000028014183,0.05400000140070915
149,3,105,103662.1116323,2,1136.33349609375,659.0960083007812,0.16200000047683716,0.05400000140070915
151,3,107,103662.2700668,0,1095.2205810546875,682.125732421875,0.05400000140070915,0.05400000140070915
151,3,107,103662.2700668,1,1112.9183349609375,669.6038208007812,0.1080000028014183,0.05400000140070915
153,3,108,103662.35059290001,0,1095.116943359375,681.6990356445312,0.05400000140070915,0.05400000140070915
153,3,108,103662.35059290001,1,1113.5926513671875,670.01708984375,0.1080000028014183,0.05400000140070915
153,3,108,103662.35059290001,5,1190.0657958984375,676.3677368164062,0.16200000047683716,0.1080000028014183
157,3,111,103662.5347084,0,1095.149658203125,682.4052734375,0.05400000140070915,0.05400000140070915
157,3,111,103662.5347084,1,1114.754638671875,669.7919311523438,0.1080000028014183,0.05400000140070915
157,3,111,103662.5347084,2,1136.6685791015625,658.9188232421875,0.16200000047683716,0.05400000140070915
157,3,111,103662.5347084,5,1190.2098388671875,676.3785400390625,0.16200000047683716,0.1080000028014183
161,3,113,103662.68055175,0,1095.21240234375,682.3314819335938,0.05400000140070915,0.05400000140070915
161,3,113,103662.68055175,1,1114.59814453125,669.7683715820312,0.1080000028014183,0.05400000140070915
161,3,113,103662.68055175,5,1190.1954345703125,676.061767578125,0.16200000047683716,0.1080000028014183
162,3,114,103662.74009184999,0,1094.8756103515625,682.3416748046875,0.05400000140070915,0.05400000140070915
162,3,114,103662.74009184999,1,1114.25634765625,669.6666870117188,0.1080000028014183,0.05400000140070915
162,3,114,103662.74009184999,2,1136.633544921875,658.6259765625,0.16200000047683716,0.05400000140070915
163,3,115,103662.76797424999,0,1095.26416015625,682.2114868164062,0.05400000140070915,0.05400000140070915
163,3,115,103662.76797424999,1,1113.74560546875,669.7984008789062,0.1080000028014183,0.05400000140070915
163,3,115,103662.76797424999,2,1136.7919921875,658.3596801757812,0.16200000047683716,0.05400000140070915
163,3,115,103662.76797424999,5,1192.389404296875,675.931396484375,0.16200000047683716,0.1080000028014183
164,3,116,103662.81032419999,0,1095.258544921875,682.2437133789062,0.05400000140070915,0.05400000140070915
164,3,116,103662.81032419999,1,1113.6531982421875,669.8232421875,0.1080000028014183,0.05400000140070915
164,3,116,103662.81032419999,5,1189.461669921875,676.2984008789062,0.16200000047683716,0.1080000028014183
165,3,117,103662.8678667,0,1094.9539794921875,682.0543823242188,0.05400000140070915,0.05400000140070915
165,3,117,103662.8678667,1,1113.7877197265625,669.7488403320312,0.1080000028014183,0.05400000140070915
165,3,117,103662.8678667,5,1189.8125,676.2872314453125,0.16200000047683716,0.1080000028014183
166,3,118,103662.90293465,0,1095.0667724609375,682.33056640625,0.05400000140070915,0.05400000140070915
166,3,118,103662.90293465,1,1113.571533203125,669.89697265625,0.1080000028014183,0.05400000140070915
170,3,120,103663.07595815,0,1094.5982666015625,681.8709106445312,0.05400000140070915,0.05400000140070915
170,3,120,103663.07595815,1,1114.73876953125,669.7442016601562,0.1080000028014183,0.05400000140070915
170,3,120,103663.07595815,2,1136.6007080078125,658.6136474609375,0.16200000047683716,0.05400000140070915
171,3,121,103663.13467284999,0,1095.2547607421875,681.926513671875,0.05400000140070915,0.05400000140070915
171,3,121,103663.13467284999,1,1113.9583740234375,669.7510375976562,0.1080000028014183,0.05400000140070915
171,3,121,103663.13467284999,5,1190.0211181640625,676.0892944335938,0.16200000047683716,0.1080000028014183
178,3,125,103663.401951,0,1095.133544921875,681.9742431640625,0.05400000140070915,0.05400000140070915
178,3,125,103663.401951,1,1113.6962890625,669.702880859375,0.1080000028014183,0.05400000140070915
178,3,125,103663.401951,5,1190.8021240234375,676.1429443359375,0.16200000047683716,0.1080000028014183
182,3,128,103663.570748,0,1094.88330078125,682.0425415039062,0.05400000140070915,0.05400000140070915
182,3,128,103663.570748,1,1113.7249755859375,669.8451538085938,0.1080000028014183,0.05400000140070915
182,3,128,103663.570748,5,1189.3939208984375,676.1395874023438,0.16200000047683716,0.1080000028014183
183,3,129,103663.6062515,0,1095.09912109375,681.7470092773438,0.05400000140070915,0.05400000140070915
183,3,129,103663.6062515,1,1114.4306640625,669.6466064453125,0.1080000028014183,0.05400000140070915
183,3,129,103663.6062515,5,1190.1337890625,676.2335815429688,0.16200000047683716,0.1080000028014183
188,3,132,103663.80189065001,0,1095.1016845703125,682.1665649414062,0.05400000140070915,0.05400000140070915
188,3,132,103663.80189065001,1,1113.8897705078125,669.95166015625,0.1080000028014183,0.05400000140070915
188,3,132,103663.80189065001,5,1188.664306640625,676.3009643554688,0.16200000047683716,0.1080000028014183
190,3,133,103663.8351877,0,1095.124267578125,682.333984375,0.05400000140070915,0.05400000140070915
190,3,133,103663.8351877,1,1114.618408203125,669.6981811523438,0.1080000028014183,0.05400000140070915
190,3,133,103663.8351877,5,1191.1998291015625,676.2532348632812,0.16200000047683716,0.1080000028014183
191,3,134,103663.8693312,0,1095.131591796875,681.9259033203125,0.05400000140070915,0.05400000140070915
191,3,134,103663.8693312,1,1113.9156494140625,669.9601440429688,0.1080000028014183,0.05400000140070915
191,3,134,103663.8693312,5,1188.9664306640625,676.2739868164062,0.16200000047683716,0.1080000028014183
192,3,135,103663.93458860001,0,1095.298583984375,681.9982299804688,0.05400000140070915,0.05400000140070915
192,3,135,103663.93458860001,1,1113.806884765625,669.8568725585938,0.1080000028014183,0.05400000140070915
192,3,135,103663.93458860001,5,1189.7581787109375,676.2865600585938,0.16200000047683716,0.1080000028014183
193,3,136,103663.9708411,0,1095.1243896484375,682.3051147460938,0.05400000140070915,0.05400000140070915
193,3,136,103663.9708411,1,1113.908935546875,669.6834716796875,0.1080000028014183,0.05400000140070915
197,3,139,103664.13478265,0,1095.167236328125,682.2526245117188,0.05400000140070915,0.05400000140070915
197,3,139,103664.13478265,1,1113.8193359375,669.879638671875,0.1080000028014183,0.05400000140070915
197,3,139,103664.13478265,5,1189.3013916015625,676.3199462890625,0.16200000047683716,0.1080000028014183
199,3,140,103664.17302485,0,1094.901123046875,681.7427368164062,0.05400000140070915,0.05400000140070915
199,3,140,103664.17302485,1,1114.439208984375,669.7137451171875,0.1080000028014183,0.05400000140070915
199,3,140,103664.17302485,5,1190.2747802734375,676.1410522460938,0.16200000047683716,0.1080000028014183
204,3,144,103664.40805570001,0,1095.153076171875,682.1817016601562,0.05400000140070915,0.05400000140070915
204,3,144,103664.40805570001,1,1114.526611328125,669.8680419921875,0.1080000028014183,0.05400000140070915
204,3,144,103664.40805570001,5,1190.367431640625,676.149169921875,0.16200000047683716,0.1080000028014183
205,3,145,103664.43485779999,0,1095.0660400390625,681.8116455078125,0.05400000140070915,0.05400000140070915
205,3,145,103664.43485779999,1,1113.8516845703125,669.7529296875,0.1080000028014183,0.05400000140070915
205,3,145,103664.43485779999,5,1189.7060546875,676.1866455078125,0.16200000047683716,0.1080000028014183
211,3,148,103664.66943305,0,1095.14404296875,682.2291870117188,0.05400000140070915,0.05400000140070915
211,3,148,103664.66943305,1,1113.8831787109375,669.8300170898438,0.1080000028014183,0.05400000140070915
211,3,148,103664.66943305,5,1190.14990234375,676.3065795898438,0.16200000047683716,0.1080000028014183
214,3,150,103664.76912985,0,1095.060791015625,681.8927612304688,0.05400000140070915,0.05400000140070915
214,3,150,103664.76912985,1,1113.607421875,669.8370971679688,0.1080000028014183,0.05400000140070915
214,3,150,103664.76912985,5,1189.103515625,676.3154296875,0.16200000047683716,0.1080000028014183
215,3,151,103664.8018572,0,1095.3133544921875,681.985107421875,0.05400000140070915,0.05400000140070915
215,3,151,103664.8018572,1,1114.482666015625,669.7361450195312,0.1080000028014183,0.05400000140070915
215,3,151,103664.8018572,5,1190.3443603515625,676.1593627929688,0.16200000047683716,0.1080000028014183
216,3,152,103664.83535915,0,1095.012451171875,682.3396606445312,0.05400000140070915,0.05400000140070915
216,3,152,103664.83535915,1,1113.81787109375,669.77490234375,0.1080000028014183,0.05400000140070915
216,3,152,103664.83535915,5,1189.7049560546875,676.1676635742188,0.16200000047683716,0.1080000028014183
221,3,155,103665.0048138,0,1095.2965087890625,682.19970703125,0.05400000140070915,0.05400000140070915
221,3,155,103665.0048138,1,1115.238037109375,669.6653442382812,0.1080000028014183,0.05400000140070915
221,3,155,103665.0048138,5,1189.3961181640625,676.2620849609375,0.16200000047683716,0.1080000028014183
222,3,156,103665.03607460001,0,1095.389404296875,681.7925415039062,0.05400000140070915,0.05400000140070915
222,3,156,103665.03607460001,1,1113.8968505859375,669.8075561523438,0.1080000028014183,0.05400000140070915
222,3,156,103665.03607460001,2,1136.597900390625,658.7382202148438,0.16200000047683716,0.05400000140070915
223,3,157,103665.0687112,0,1094.8604736328125,682.3772583007812,0.05400000140070915,0.05400000140070915
223,3,157,103665.0687112,1,1113.9205322265625,669.8182373046875,0.1080000028014183,0.05400000140070915
223,3,157,103665.0687112,5,1190.1072998046875,676.2422485351562,0.16200000047683716,0.1080000028014183
224,3,158,103665.10213765,0,1094.8541259765625,681.8916015625,0.05400000140070915,0.05400000140070915
224,3,158,103665.10213765,1,1113.9427490234375,669.827880859375,0.1080000028014183,0.05400000140070915
224,3,158,103665.10213765,5,1190.2432861328125,676.2750244140625,0.16200000047683716,0.1080000028014183
226,3,160,103665.20515885,0,1095.2232666015625,682.275146484375,0.05400000140070915,0.05400000140070915
226,3,160,103665.20515885,1,1113.7017822265625,669.80029296875,0.1080000028014183,0.05400000140070915
226,3,160,103665.20515885,5,1190.1026611328125,676.1370239257812,0.16200000047683716,0.1080000028014183
227,3,161,103665.23463735,0,1094.9541015625,682.2125244140625,0.05400000140070915,0.05400000140070915
227,3,161,103665.23463735,1,1113.9217529296875,669.9826049804688,0.1080000028014183,0.05400000140070915
227,3,161,103665.23463735,5,1189.59716796875,676.2639770507812,0.16200000047683716,0.1080000028014183
228,3,162,103665.28047940001,0,1095.0966796875,681.9917602539062,0.05400000140070915,0.05400000140070915
228,3,162,103665.28047940001,1,1113.9942626953125,669.7285766601562,0.1080000028014183,0.05400000140070915
228,3,162,103665.28047940001,5,1189.625732421875,676.2283935546875,0.16200000047683716,0.1080000028014183
232,3,165,103665.46815890001,0,1095.24951171875,682.199462890625,0.05400000140070915,0.05400000140070915
232,3,165,103665.46815890001,1,1113.7672119140625,669.7488403320312,0.1080000028014183,0.05400000140070915
232,3,165,103665.46815890001,2,1136.19677734375,658.7369384765625,0.16200000047683716,0.05400000140070915
232,3,165,103665.46815890001,5,1190.039794921875,676.2476806640625,0.16200000047683716,0.1080000028014183
234,3,166,103665.53595365,0,1095.2852783203125,682.2315673828125,0.05400000140070915,0.05400000140070915
234,3,166,103665.53595365,1,1114.5780029296875,669.7269897460938,0.1080000028014183,0.05400000140070915
234,3,166,103665.53595365,5,1190.187744140625,676.198974609375,0.16200000047683716,0.1080000028014183
237,3,168,103665.6352508,0,1094.9776611328125,682.2116088867188,0.05400000140070915,0.05400000140070915
237,3,168,103665.6352508,1,1114.010986328125,669.8629760742188,0.1080000028014183,0.05400000140070915
238,3,169,103665.6688585,0,1095.0872802734375,682.293701171875,0.05400000140070915,0.05400000140070915
238,3,169,103665.6688585,1,1114.446044921875,669.8868408203125,0.1080000028014183,0.05400000140070915
238,3,169,103665.6688585,5,1189.478515625,676.2728881835938,0.16200000047683716,0.1080000028014183
239,3,170,103665.70064765,0,1095.1514892578125,682.1533203125,0.05400000140070915,0.05400000140070915
239,3,170,103665.70064765,1,1113.878662109375,669.9092407226562,0.1080000028014183,0.05400000140070915
239,3,170,103665.70064765,5,1189.297119140625,676.3060913085938,0.16200000047683716,0.1080000028014183
241,3,172,103665.7718615,0,1095.28466796875,681.9332885742188,0.05400000140070915,0.05400000140070915
241,3,172,103665.7718615,1,1113.8302001953125,669.8648681640625,0.1080000028014183,0.05400000140070915
241,3,172,103665.7718615,5,1189.50390625,676.281982421875,0.16200000047683716,0.1080000028014183
246,3,176,103666.00169845,0,1095.0040283203125,682.3753662109375,0.05400000140070915,0.05400000140070915
246,3,176,103666.00169845,1,1113.76953125,669.7883911132812,0.1080000028014183,0.05400000140070915
246,3,176,103666.00169845,5,1189.941650390625,676.2322998046875,0.16200000047683716,0.1080000028014183
248,3,177,103666.0358938,0,1095.0439453125,682.1715087890625,0.05400000140070915,0.05400000140070915
248,3,177,103666.0358938,1,1113.5968017578125,669.7876586914062,0.1080000028014183,0.05400000140070915
248,3,177,103666.0358938,2,1136.4443359375,658.79541015625,0.16200000047683716,0.05400000140070915
249,3,178,103666.0679405,0,1095.0628662109375,682.1815185546875,0.05400000140070915,0.05400000140070915
249,3,178,103666.0679405,1,1113.7921142578125,670.1025390625,0.1080000028014183,0.05400000140070915
249,3,178,103666.0679405,5,1190.2083740234375,676.29931640625,0.16200000047683716,0.1080000028014183
253,3,181,103666.23508905,0,1095.2703857421875,682.3946533203125,0.05400000140070915,0.05400000140070915
253,3,181,103666.23508905,1,1113.8013916015625,669.814208984375,0.1080000028014183,0.05400000140070915
253,3,181,103666.23508905,5,1189.8948974609375,676.2218627929688,0.16200000047683716,0.1080000028014183
260,3,185,103666.53596854999,0,1095.1292724609375,682.3115844726562,0.05400000140070915,0.05400000140070915
260,3,185,103666.53596854999,1,1113.8165283203125,669.822265625,0.1080000028014183,0.05400000140070915
260,3,185,103666.53596854999,5,1189.6431884765625,676.1340942382812,0.16200000047683716,0.1080000028014183
261,3,186,103666.56880755001,0,1095.3187255859375,682.3834228515625,0.05400000140070915,0.05400000140070915
261,3,186,103666.56880755001,1,1113.67724609375,669.8677978515625,0.1080000028014183,0.05400000140070915
261,3,186,103666.56880755001,5,1190.5234375,676.22998046875,0.16200000047683716,0.1080000028014183
262,3,187,103666.6019809,0,1095.27490234375,682.359619140625,0.05400000140070915,0.05400000140070915
262,3,187,103666.6019809,1,1115.0220947265625,669.860595703125,0.1080000028014183,0.05400000140070915
262,3,187,103666.6019809,5,1188.9417724609375,676.3306274414062,0.16200000047683716,0.1080000028014183
270,3,192,103666.9352333,0,1095.111328125,682.1024169921875,0.05400000140070915,0.05400000140070915
270,3,192,103666.9352333,1,1113.83642578125,669.8447875976562,0.1080000028014183,0.05400000140070915
270,3,192,103666.9352333,5,1189.411865234375,676.29345703125,0.16200000047683716,0.1080000028014183
271,3,193,103666.9691356,0,1095.269775390625,681.8377075195312,0.05400000140070915,0.05400000140070915
