,sync_index,port_A,port_B,time_A,time_B,point_id,loc_board_x,loc_board_y,loc_img_x_A,loc_img_y_A,loc_img_x_B,loc_img_y_B
0,7,0,2,152728.5015,152728.5017,2,0.1574999988079071,0.05249999836087227,672.033447265625,640.831298828125,560.498046875,887.5995483398438
1,7,0,2,152728.5015,152728.5017,4,0.10499999672174454,0.10499999672174454,702.4549560546875,615.6805419921875,594.6937255859375,854.5568237304688
2,7,0,2,152728.5015,152728.5017,5,0.1574999988079071,0.10499999672174454,703.963623046875,641.6903686523438,596.52490234375,889.3026123046875
3,7,0,2,152728.5015,152728.5017,6,0.05249999836087227,0.1574999988079071,733.3883056640625,589.8170776367188,628.99951171875,821.6174926757812
4,7,0,2,152728.5015,152728.5017,7,0.10499999672174454,0.1574999988079071,735.643798828125,616.2835693359375,631.980712890625,856.5587158203125
5,7,0,2,152728.5015,152728.5017,8,0.1574999988079071,0.1574999988079071,735.3283081054688,642.7200927734375,633.131591796875,891.4612426757812
6,7,0,2,152728.5015,152728.5017,11,0.1574999988079071,0.20999999344348907,769.3798828125,643.3063354492188,671.444091796875,893.4959716796875
7,8,0,2,152729.0034,152729.0017,0,0.05249999836087227,0.05249999836087227,695.9527587890625,559.3867797851562,581.6409912109375,795.5073852539062
8,8,0,2,152729.0034,152729.0017,1,0.10499999672174454,0.05249999836087227,695.9111938476562,590.8511962890625,582.2560424804688,832.6434936523438
9,8,0,2,152729.0034,152729.0017,2,0.1574999988079071,0.05249999836087227,695.8818969726562,620.1830444335938,583.4100341796875,869.3784790039062
10,8,0,2,152729.0034,152729.0017,3,0.05249999836087227,0.10499999672174454,726.2454833984375,561.2046508789062,616.4864501953125,796.8591918945312
11,8,0,2,152729.0034,152729.0017,4,0.10499999672174454,0.10499999672174454,728.1021118164062,591.2466430664062,617.9130249023438,834.6380004882812
12,8,0,2,152729.0034,152729.0017,5,0.1574999988079071,0.10499999672174454,727.0659790039062,622.5682373046875,618.9230346679688,872.2359008789062
13,8,0,2,152729.0034,152729.0017,6,0.05249999836087227,0.1574999988079071,758.7249145507812,563.6129150390625,652.8313598632812,799.4268798828125
14,8,0,2,152729.0034,152729.0017,7,0.10499999672174454,0.1574999988079071,759.3978881835938,594.5526123046875,653.6893920898438,837.3514404296875
15,8,0,2,152729.0034,152729.0017,8,0.1574999988079071,0.1574999988079071,758.2687377929688,625.3870849609375,653.7482299804688,875.53173828125
16,8,0,2,152729.0034,152729.0017,9,0.05249999836087227,0.20999999344348907,791.9666137695312,565.8633422851562,689.8917846679688,802.340087890625
17,8,0,2,152729.0034,152729.0017,10,0.10499999672174454,0.20999999344348907,792.3138427734375,595.8093872070312,690.8939208984375,838.8502807617188
18,8,0,2,152729.0034,152729.0017,11,0.1574999988079071,0.20999999344348907,791.6019287109375,627.51416015625,691.7438354492188,877.7637329101562
19,9,0,2,152729.5015,152729.5039,0,0.05249999836087227,0.05249999836087227,701.84423828125,548.3488159179688,589.0393676757812,783.2838134765625
20,9,0,2,152729.5015,152729.5039,1,0.10499999672174454,0.05249999836087227,701.9107055664062,579.8145141601562,590.7608032226562,820.2357788085938
21,9,0,2,152729.5015,152729.5039,2,0.1574999988079071,0.05249999836087227,702.7071533203125,609.02099609375,592.5317993164062,856.1936645507812
22,9,0,2,152729.5015,152729.5039,3,0.05249999836087227,0.10499999672174454,731.3023071289062,551.482177734375,621.97607421875,785.5175170898438
23,9,0,2,152729.5015,152729.5039,4,0.10499999672174454,0.10499999672174454,733.5894775390625,580.9879150390625,624.5994262695312,822.6450805664062
24,9,0,2,152729.5015,152729.5039,5,0.1574999988079071,0.10499999672174454,733.495361328125,612.1494750976562,626.3419799804688,859.8095092773438
25,9,0,2,152729.5015,152729.5039,6,0.05249999836087227,0.1574999988079071,763.421875,554.0357055664062,657.4913940429688,788.115966796875
26,9,0,2,152729.5015,152729.5039,7,0.10499999672174454,0.1574999988079071,764.6238403320312,585.063232421875,659.269775390625,826.2830200195312
27,9,0,2,152729.5015,152729.5039,8,0.1574999988079071,0.1574999988079071,764.3263549804688,615.5447998046875,660.8099975585938,863.7466430664062
28,9,0,2,152729.5015,152729.5039,9,0.05249999836087227,0.20999999344348907,796.6165161132812,556.7808227539062,693.375732421875,791.8507690429688
29,9,0,2,152729.5015,152729.5039,10,0.10499999672174454,0.20999999344348907,797.29052734375,586.97265625,695.8842163085938,828.4189453125
30,9,0,2,152729.5015,152729.5039,11,0.1574999988079071,0.20999999344348907,797.5730590820312,618.5023803710938,697.34228515625,867.5509643554688
31,10,0,2,152730.0015,152730.0016,0,0.05249999836087227,0.05249999836087227,699.1285400390625,537.36328125,588.5386962890625,768.40380859375
32,10,0,2,152730.0015,152730.0016,1,0.10499999672174454,0.05249999836087227,700.3829956054688,568.0794677734375,590.555419921875,805.4164428710938
33,10,0,2,152730.0015,152730.0016,2,0.1574999988079071,0.05249999836087227,702.0479736328125,596.7715454101562,592.8150634765625,841.26123046875
34,10,0,2,152730.0015,152730.0016,3,0.05249999836087227,0.10499999672174454,727.7219848632812,539.0542602539062,619.4848022460938,770.86474609375
35,10,0,2,152730.0015,152730.0016,4,0.10499999672174454,0.10499999672174454,731.3289184570312,569.3424682617188,623.340576171875,807.898193359375
36,10,0,2,152730.0015,152730.0016,5,0.1574999988079071,0.10499999672174454,731.7822265625,600.1486206054688,625.3776245117188,844.8740844726562
37,10,0,2,152730.0015,152730.0016,6,0.05249999836087227,0.1574999988079071,759.3660278320312,542.4404907226562,653.4712524414062,774.4913330078125
38,10,0,2,152730.0015,152730.0016,7,0.10499999672174454,0.1574999988079071,761.720703125,573.2263793945312,656.7318725585938,812.1686401367188
39,10,0,2,152730.0015,152730.0016,8,0.1574999988079071,0.1574999988079071,762.2361450195312,604.0575561523438,658.6129150390625,849.4302368164062
40,10,0,2,152730.0015,152730.0016,9,0.05249999836087227,0.20999999344348907,792.6915283203125,545.1361694335938,688.5340576171875,777.4645385742188
41,10,0,2,152730.0015,152730.0016,10,0.10499999672174454,0.20999999344348907,794.4414672851562,575.09326171875,692.6021118164062,813.7946166992188
42,10,0,2,152730.0015,152730.0016,11,0.1574999988079071,0.20999999344348907,795.4127197265625,607.2108764648438,694.5023803710938,853.5839233398438
43,11,0,2,152730.5017,152730.5019,0,0.05249999836087227,0.05249999836087227,706.289794921875,527.14697265625,598.1099243164062,758.6265869140625
44,11,0,2,152730.5017,152730.5019,1,0.10499999672174454,0.05249999836087227,708.4703369140625,558.109619140625,600.7212524414062,795.2569580078125
45,11,0,2,152730.5017,152730.5019,2,0.1574999988079071,0.05249999836087227,710.2822875976562,586.3671264648438,604.5761108398438,830.647705078125
46,11,0,2,152730.5017,152730.5019,3,0.05249999836087227,0.10499999672174454,734.888916015625,529.4957885742188,628.3359375,761.7067260742188
47,11,0,2,152730.5017,152730.5019,4,0.10499999672174454,0.10499999672174454,738.469482421875,559.2164916992188,633.2352905273438,798.1080322265625
48,11,0,2,152730.5017,152730.5019,5,0.1574999988079071,0.10499999672174454,739.3355102539062,589.3095703125,636.2520751953125,834.6566772460938
49,11,0,2,152730.5017,152730.5019,6,0.05249999836087227,0.1574999988079071,765.072509765625,532.9266967773438,661.359375,765.4194946289062
50,11,0,2,152730.5017,152730.5019,7,0.10499999672174454,0.1574999988079071,768.765380859375,563.3019409179688,665.3672485351562,801.85498046875
51,11,0,2,152730.5017,152730.5019,8,0.1574999988079071,0.1574999988079071,769.6263427734375,593.6240844726562,668.4732666015625,839.2902221679688
52,11,0,2,152730.5017,152730.5019,9,0.05249999836087227,0.20999999344348907,798.9866943359375,535.3285522460938,695.7716064453125,768.342529296875
53,11,0,2,152730.5017,152730.5019,10,0.10499999672174454,0.20999999344348907,801.1709594726562,564.8905639648438,700.5211181640625,804.6162719726562
54,11,0,2,152730.5017,152730.5019,11,0.1574999988079071,0.20999999344348907,802.5037841796875,596.9281005859375,703.3334350585938,843.227783203125
55,12,0,2,152731.002,152731.0031,0,0.05249999836087227,0.05249999836087227,725.313720703125,530.3056030273438,623.8093872070312,765.9340209960938
56,12,0,2,152731.002,152731.0031,1,0.10499999672174454,0.05249999836087227,728.6478881835938,560.81982421875,629.5291748046875,802.3087158203125
57,12,0,2,152731.002,152731.0031,2,0.1574999988079071,0.05249999836087227,732.4110107421875,588.763427734375,636.0868530273438,835.9027709960938
58,12,0,2,152731.002,152731.0031,3,0.05249999836087227,0.10499999672174454,753.2362060546875,532.8326416015625,653.195068359375,769.1158447265625
59,12,0,2,152731.002,152731.0031,4,0.10499999672174454,0.10499999672174454,758.5591430664062,562.5919799804688,661.3071899414062,804.5546875
60,12,0,2,152731.002,152731.0031,5,0.1574999988079071,0.10499999672174454,761.5421142578125,592.5436401367188,666.42724609375,841.2657470703125
61,12,0,2,152731.002,152731.0031,7,0.10499999672174454,0.1574999988079071,788.8243408203125,566.7252197265625,692.32421875,809.3580932617188
62,12,0,2,152731.002,152731.0031,8,0.1574999988079071,0.1574999988079071,791.263671875,597.2116088867188,698.1854858398438,846.5609130859375
63,12,0,2,152731.002,152731.0031,10,0.10499999672174454,0.20999999344348907,821.6788330078125,568.6397094726562,727.0900268554688,811.72265625
64,12,0,2,152731.002,152731.0031,11,0.1574999988079071,0.20999999344348907,824.185546875,600.34521484375,732.5062866210938,850.5195922851562
65,13,0,2,152731.5014,152731.502,0,0.05249999836087227,0.05249999836087227,755.0043334960938,533.1758422851562,655.1546020507812,764.8541870117188
66,13,0,2,152731.5014,152731.502,1,0.10499999672174454,0.05249999836087227,759.6021118164062,563.8556518554688,661.424560546875,801.1817626953125
67,13,0,2,152731.5014,152731.502,2,0.1574999988079071,0.05249999836087227,764.1968994140625,591.6326904296875,668.462158203125,835.6098022460938
68,13,0,2,152731.5014,152731.502,3,0.05249999836087227,0.10499999672174454,782.2576904296875,536.03955078125,683.6210327148438,769.0660400390625
69,13,0,2,152731.5014,152731.502,4,0.10499999672174454,0.10499999672174454,788.4215087890625,566.448974609375,692.4024658203125,804.3890991210938
70,13,0,2,152731.5014,152731.502,5,0.1574999988079071,0.10499999672174454,792.806396484375,595.8372192382812,698.2926025390625,841.2158813476562
71,13,0,2,152731.5014,152731.502,6,0.05249999836087227,0.1574999988079071,813.0136108398438,539.7999877929688,715.4970092773438,772.3343505859375
72,13,0,2,152731.5014,152731.502,7,0.10499999672174454,0.1574999988079071,818.748046875,570.7630004882812,722.392822265625,809.7457275390625
73,13,0,2,152731.5014,152731.502,8,0.1574999988079071,0.1574999988079071,822.150390625,601.3223266601562,729.3579711914062,847.5634765625
74,13,0,2,152731.5014,152731.502,9,0.05249999836087227,0.20999999344348907,845.7449951171875,542.8618774414062,749.1320190429688,777.6858520507812
75,13,0,2,152731.5014,152731.502,10,0.10499999672174454,0.20999999344348907,851.2515869140625,573.2633666992188,756.47705078125,813.772705078125
76,13,0,2,152731.5014,152731.502,11,0.1574999988079071,0.20999999344348907,855.1670532226562,604.989990234375,762.629638671875,851.9646606445312
77,14,0,2,152732.0034,152732.0016,0,0.05249999836087227,0.05249999836087227,771.7659301757812,530.0197143554688,671.0450439453125,762.6001586914062
78,14,0,2,152732.0034,152732.0016,1,0.10499999672174454,0.05249999836087227,776.4957885742188,560.7302856445312,677.4168701171875,798.4136962890625
79,14,0,2,152732.0034,152732.0016,2,0.1574999988079071,0.05249999836087227,781.658203125,588.7823486328125,685.6632690429688,832.927734375
80,14,0,2,152732.0034,152732.0016,3,0.05249999836087227,0.10499999672174454,799.4700927734375,532.823486328125,700.1956787109375,765.6630859375
81,14,0,2,152732.0034,152732.0016,4,0.10499999672174454,0.10499999672174454,806.1597900390625,562.9918212890625,708.8501586914062,801.45556640625
82,14,0,2,152732.0034,152732.0016,5,0.1574999988079071,0.10499999672174454,810.6995849609375,593.1587524414062,715.3248901367188,838.5591430664062
83,14,0,2,152732.0034,152732.0016,6,0.05249999836087227,0.1574999988079071,830.3131103515625,536.1334228515625,731.8236083984375,769.3525390625
84,14,0,2,152732.0034,152732.0016,7,0.10499999672174454,0.1574999988079071,836.4158935546875,566.9127197265625,739.6576538085938,806.1840209960938
85,14,0,2,152732.0034,152732.0016,8,0.1574999988079071,0.1574999988079071,840.2572631835938,597.8214111328125,746.9700927734375,844.6395263671875
86,14,0,2,152732.0034,152732.0016,9,0.05249999836087227,0.20999999344348907,863.541259765625,538.5502319335938,766.1417236328125,772.7918090820312
87,14,0,2,152732.0034,152732.0016,10,0.10499999672174454,0.20999999344348907,869.3953857421875,569.3404541015625,774.0048217773438,810.3853759765625
88,14,0,2,152732.0034,152732.0016,11,0.1574999988079071,0.20999999344348907,873.5892944335938,601.1702270507812,781.0714721679688,848.8146362304688
89,15,0,2,152732.5032,152732.5016,0,0.05249999836087227,0.05249999836087227,779.7881469726562,529.1702270507812,680.4974975585938,760.9492797851562
90,15,0,2,152732.5032,152732.5016,1,0.10499999672174454,0.05249999836087227,784.6134033203125,560.0228881835938,686.7999877929688,796.9841918945312
91,15,0,2,152732.5032,152732.5016,2,0.1574999988079071,0.05249999836087227,789.5667114257812,588.5103759765625,694.2030639648438,833.2164916992188
92,15,0,2,152732.5032,152732.5016,3,0.05249999836087227,0.10499999672174454,807.7467041015625,531.7353515625,709.562255859375,763.9740600585938
93,15,0,2,152732.5032,152732.5016,4,0.10499999672174454,0.10499999672174454,814.3988037109375,562.1314086914062,718.5706787109375,799.9754638671875
94,15,0,2,152732.5032,152732.5016,5,0.1574999988079071,0.10499999672174454,818.9210205078125,592.5615234375,724.2596435546875,836.9627075195312
95,15,0,2,152732.5032,152732.5016,6,0.05249999836087227,0.1574999988079071,838.6447143554688,535.3218383789062,741.0277709960938,767.6897583007812
96,15,0,2,152732.5032,152732.5016,7,0.10499999672174454,0.1574999988079071,844.947265625,566.1065063476562,748.8790283203125,804.5597534179688
97,15,0,2,152732.5032,152732.5016,8,0.1574999988079071,0.1574999988079071,848.5150146484375,597.31005859375,756.0855712890625,843.2684936523438
98,15,0,2,152732.5032,152732.5016,9,0.05249999836087227,0.20999999344348907,872.2781982421875,537.4312133789062,775.5411376953125,771.0853881835938
99,15,0,2,152732.5032,152732.5016,10,0.10499999672174454,0.20999999344348907,877.5748901367188,568.4154052734375,783.29296875,808.7953491210938
100,15,0,2,152732.5032,152732.5016,11,0.1574999988079071,0.20999999344348907,882.1514892578125,600.3173828125,790.3955078125,847.5794067382812
101,16,0,2,152733.003,152733.0018,0,0.05249999836087227,0.05249999836087227,789.782958984375,527.316162109375,685.9352416992188,761.0598754882812
102,16,0,2,152733.003,152733.0018,1,0.10499999672174454,0.05249999836087227,795.4923095703125,558.7164306640625,693.6376342773438,798.3960571289062
103,16,0,2,152733.003,152733.0018,2,0.1574999988079071,0.05249999836087227,801.1689453125,587.3883056640625,703.1410522460938,833.4717407226562
104,16,0,2,152733.003,152733.0018,3,0.05249999836087227,0.10499999672174454,817.878662109375,529.4613037109375,715.831787109375,763.6619873046875
105,16,0,2,152733.003,152733.0018,4,0.10499999672174454,0.10499999672174454,825.517578125,559.9943237304688,725.2958984375,800.7584838867188
106,16,0,2,152733.003,152733.0018,5,0.1574999988079071,0.10499999672174454,830.209716796875,591.6129760742188,732.6902465820312,839.91455078125
107,16,0,2,152733.003,152733.0018,6,0.05249999836087227,0.1574999988079071,849.4521484375,532.3373413085938,747.4478759765625,766.4576416015625
108,16,0,2,152733.003,152733.0018,7,0.10499999672174454,0.1574999988079071,855.6324462890625,563.9371337890625,756.3330078125,804.9768676757812
109,16,0,2,152733.003,152733.0018,8,0.1574999988079071,0.1574999988079071,860.568115234375,596.1848754882812,764.6157836914062,845.3158569335938
110,16,0,2,152733.003,152733.0018,9,0.05249999836087227,0.20999999344348907,882.6925048828125,534.3567504882812,781.7034912109375,768.3920288085938
111,16,0,2,152733.003,152733.0018,10,0.10499999672174454,0.20999999344348907,889.4522705078125,566.108642578125,790.7858276367188,808.2896118164062
112,16,0,2,152733.003,152733.0018,11,0.1574999988079071,0.20999999344348907,894.0087890625,598.8895874023438,799.645751953125,849.1469116210938
113,17,0,2,152733.5034,152733.5023,0,0.05249999836087227,0.05249999836087227,799.65234375,524.203857421875,692.1890258789062,754.5339965820312
114,17,0,2,152733.5034,152733.5023,1,0.10499999672174454,0.05249999836087227,806.4415893554688,557.5565795898438,700.7127075195312,795.4044189453125
115,17,0,2,152733.5034,152733.5023,2,0.1574999988079071,0.05249999836087227,813.3169555664062,588.5118408203125,709.4718017578125,834.7921142578125
116,17,0,2,152733.5034,152733.5023,3,0.05249999836087227,0.10499999672174454,829.4149169921875,526.4049072265625,722.677490234375,757.3297729492188
117,17,0,2,152733.5034,152733.5023,4,0.10499999672174454,0.10499999672174454,837.8753051757812,558.5384521484375,732.28662109375,797.2506103515625
118,17,0,2,152733.5034,152733.5023,5,0.1574999988079071,0.10499999672174454,844.0091552734375,592.5664672851562,740.8840942382812,839.1250610351562
119,17,0,2,152733.5034,152733.5023,6,0.05249999836087227,0.1574999988079071,862.4204711914062,528.6875610351562,754.6607666015625,759.0533447265625
120,17,0,2,152733.5034,152733.5023,7,0.10499999672174454,0.1574999988079071,869.805908203125,562.4035034179688,765.3759765625,801.5133056640625
121,17,0,2,152733.5034,152733.5023,8,0.1574999988079071,0.1574999988079071,876.0718994140625,597.0614013671875,773.473388671875,845.1051025390625
122,17,0,2,152733.5034,152733.5023,9,0.05249999836087227,0.20999999344348907,897.5357666015625,530.0361938476562,789.9583740234375,760.5169067382812
123,17,0,2,152733.5034,152733.5023,10,0.10499999672174454,0.20999999344348907,905.891845703125,564.20263671875,799.8504028320312,804.3856811523438
124,17,0,2,152733.5034,152733.5023,11,0.1574999988079071,0.20999999344348907,911.688232421875,599.583251953125,809.7338256835938,847.5897827148438
125,18,0,2,152734.0034,152734.0029,0,0.05249999836087227,0.05249999836087227,811.307373046875,516.2322998046875,704.0807495117188,744.656982421875
126,18,0,2,152734.0034,152734.0029,1,0.10499999672174454,0.05249999836087227,817.8506469726562,550.6737060546875,712.5151977539062,786.276123046875
127,18,0,2,152734.0034,152734.0029,2,0.1574999988079071,0.05249999836087227,824.3763427734375,582.8148193359375,721.201171875,826.36572265625
128,18,0,2,152734.0034,152734.0029,3,0.05249999836087227,0.10499999672174454,842.4541625976562,517.7505493164062,736.6199340820312,747.033203125
129,18,0,2,152734.0034,152734.0029,4,0.10499999672174454,0.10499999672174454,850.9140014648438,551.2904052734375,745.6270141601562,787.5087890625
130,18,0,2,152734.0034,152734.0029,5,0.1574999988079071,0.10499999672174454,856.433837890625,585.8671875,754.3881225585938,829.8956909179688
131,18,0,2,152734.0034,152734.0029,6,0.05249999836087227,0.1574999988079071,877.2666625976562,519.3118286132812,770.3173828125,747.6852416992188
132,18,0,2,152734.0034,152734.0029,7,0.10499999672174454,0.1574999988079071,884.206298828125,554.2052612304688,780.2125854492188,790.7835693359375
133,18,0,2,152734.0034,152734.0029,8,0.1574999988079071,0.1574999988079071,890.5350341796875,590.025146484375,789.202392578125,834.4708251953125
134,18,0,2,152734.0034,152734.0029,9,0.05249999836087227,0.20999999344348907,914.0006103515625,519.9505615234375,806.8341674804688,748.251953125
135,18,0,2,152734.0034,152734.0029,10,0.10499999672174454,0.20999999344348907,921.96533203125,555.5208129882812,817.7181396484375,792.1424560546875
136,18,0,2,152734.0034,152734.0029,11,0.1574999988079071,0.20999999344348907,927.6865844726562,591.8836669921875,826.9544067382812,837.4735717773438
137,19,0,2,152734.5025,152734.5021,0,0.05249999836087227,0.05249999836087227,823.2581787109375,529.443115234375,696.8198852539062,772.5729370117188
138,19,0,2,152734.5025,152734.5021,1,0.10499999672174454,0.05249999836087227,828.62646484375,565.2184448242188,703.8584594726562,816.4853515625
139,19,0,2,152734.5025,152734.5021,2,0.1574999988079071,0.05249999836087227,834.2646484375,599.3118286132812,712.3549194335938,859.6384887695312
140,19,0,2,152734.5025,152734.5021,3,0.05249999836087227,0.10499999672174454,856.8865966796875,531.4166259765625,732.7379150390625,776.5801391601562
141,19,0,2,152734.5025,152734.5021,4,0.10499999672174454,0.10499999672174454,864.194091796875,566.763671875,740.7557373046875,819.7637329101562
142,19,0,2,152734.5025,152734.5021,5,0.1574999988079071,0.10499999672174454,869.0836181640625,603.1320190429688,748.8833618164062,865.340087890625
143,19,0,2,152734.5025,152734.5021,6,0.05249999836087227,0.1574999988079071,894.0950927734375,534.130126953125,770.2623291015625,778.4219360351562
144,19,0,2,152734.5025,152734.5021,7,0.10499999672174454,0.1574999988079071,900.2958984375,570.4583129882812,779.231201171875,824.7810668945312
145,19,0,2,152734.5025,152734.5021,8,0.1574999988079071,0.1574999988079071,905.6744384765625,607.501953125,787.49267578125,870.8706665039062
146,19,0,2,152734.5025,152734.5021,9,0.05249999836087227,0.20999999344348907,933.9571533203125,535.5748901367188,810.83154296875,781.324462890625
147,19,0,2,152734.5025,152734.5021,10,0.10499999672174454,0.20999999344348907,940.46435546875,572.6517944335938,820.715576171875,828.1459350585938
148,19,0,2,152734.5025,152734.5021,11,0.1574999988079071,0.20999999344348907,945.091796875,610.7803955078125,828.9376831054688,876.4911499023438
149,20,0,2,152735.0008,152735.0012,2,0.1574999988079071,0.05249999836087227,810.260009765625,620.0867919921875,669.1435546875,852.526123046875
