sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
49,0,48,96681.00032125,3,199.78529357910156,365.2488708496094,0.05400000140070915,0.1080000028014183
49,0,48,96681.00032125,4,228.84556579589844,361.65423583984375,0.1080000028014183,0.1080000028014183
49,0,48,96681.00032125,5,258.9963684082031,356.3067321777344,0.16200000047683716,0.1080000028014183
49,0,48,96681.00032125,6,196.67291259765625,395.8971862792969,0.05400000140070915,0.16200000047683716
49,0,48,96681.00032125,7,226.11654663085938,391.4497375488281,0.1080000028014183,0.16200000047683716
49,0,48,96681.00032125,8,257.1503601074219,385.35028076171875,0.16200000047683716,0.16200000047683716
49,0,48,96681.00032125,9,191.74179077148438,428.8588562011719,0.05400000140070915,0.2160000056028366
49,0,48,96681.00032125,10,222.46205139160156,423.9017028808594,0.1080000028014183,0.2160000056028366
49,0,48,96681.00032125,11,254.95896911621094,419.43499755859375,0.16200000047683716,0.2160000056028366
49,4,48,96681.00184864999,3,198.73733520507812,15.837064743041992,0.05400000140070915,0.1080000028014183
49,4,48,96681.00184864999,6,197.9295196533203,37.359893798828125,0.05400000140070915,0.16200000047683716
49,4,48,96681.00184864999,7,232.60972595214844,31.42095947265625,0.1080000028014183,0.16200000047683716
49,4,48,96681.00184864999,8,268.77337646484375,25.18848991394043,0.16200000047683716,0.16200000047683716
49,4,48,96681.00184864999,9,196.3414306640625,60.32606887817383,0.05400000140070915,0.2160000056028366
49,4,48,96681.00184864999,10,231.57598876953125,53.103248596191406,0.1080000028014183,0.2160000056028366
49,4,48,96681.00184864999,11,269.5102844238281,46.775760650634766,0.16200000047683716,0.2160000056028366
50,2,50,96681.3358452,0,138.87660217285156,198.5587158203125,0.05400000140070915,0.05400000140070915
50,2,50,96681.3358452,1,162.57125854492188,192.87086486816406,0.1080000028014183,0.05400000140070915
50,2,50,96681.3358452,2,186.67674255371094,189.56016540527344,0.16200000047683716,0.05400000140070915
50,2,50,96681.3358452,3,135.7320098876953,219.11920166015625,0.05400000140070915,0.1080000028014183
50,2,50,96681.3358452,4,159.66331481933594,216.3580780029297,0.1080000028014183,0.1080000028014183
50,2,50,96681.3358452,5,184.31138610839844,212.8360137939453,0.16200000047683716,0.1080000028014183
50,2,50,96681.3358452,6,132.29220581054688,243.37265014648438,0.05400000140070915,0.16200000047683716
50,2,50,96681.3358452,7,156.39585876464844,239.70030212402344,0.1080000028014183,0.16200000047683716
50,2,50,96681.3358452,8,181.4563446044922,235.51930236816406,0.16200000047683716,0.16200000047683716
50,2,50,96681.3358452,9,127.35970306396484,268.5628356933594,0.05400000140070915,0.2160000056028366
50,2,50,96681.3358452,10,151.65603637695312,265.6160583496094,0.1080000028014183,0.2160000056028366
50,2,50,96681.3358452,11,176.8105010986328,260.67767333984375,0.16200000047683716,0.2160000056028366
50,3,49,96681.33475524999,0,112.75292205810547,115.4537582397461,0.05400000140070915,0.05400000140070915
50,3,49,96681.33475524999,1,147.59112548828125,114.08319091796875,0.1080000028014183,0.05400000140070915
50,3,49,96681.33475524999,2,178.6626434326172,113.51790618896484,0.16200000047683716,0.05400000140070915
50,3,49,96681.33475524999,3,115.61268615722656,137.83770751953125,0.05400000140070915,0.1080000028014183
50,3,49,96681.33475524999,4,150.61683654785156,137.81268310546875,0.1080000028014183,0.1080000028014183
50,3,49,96681.33475524999,5,183.372314453125,136.74241638183594,0.16200000047683716,0.1080000028014183
50,3,49,96681.33475524999,6,119.19844818115234,164.1154022216797,0.05400000140070915,0.16200000047683716
50,3,49,96681.33475524999,7,154.4696502685547,162.95223999023438,0.1080000028014183,0.16200000047683716
50,3,49,96681.33475524999,8,188.3123321533203,159.79666137695312,0.16200000047683716,0.16200000047683716
50,3,49,96681.33475524999,9,122.1253433227539,191.9561004638672,0.05400000140070915,0.2160000056028366
50,3,49,96681.33475524999,10,157.2992401123047,189.5021514892578,0.1080000028014183,0.2160000056028366
50,3,49,96681.33475524999,11,192.3534393310547,186.61175537109375,0.16200000047683716,0.2160000056028366
50,1,49,96681.3337129,0,57.54677200317383,209.89913940429688,0.05400000140070915,0.05400000140070915
50,1,49,96681.3337129,1,95.24021911621094,197.32460021972656,0.1080000028014183,0.05400000140070915
50,1,49,96681.3337129,2,133.42391967773438,185.8082733154297,0.16200000047683716,0.05400000140070915
50,1,49,96681.3337129,3,44.72225570678711,232.17323303222656,0.05400000140070915,0.1080000028014183
50,1,49,96681.3337129,4,85.48284149169922,221.5885009765625,0.1080000028014183,0.1080000028014183
50,1,49,96681.3337129,5,125.89160919189453,209.31349182128906,0.16200000047683716,0.1080000028014183
50,1,49,96681.3337129,7,75.68569946289062,249.34860229492188,0.1080000028014183,0.16200000047683716
50,1,49,96681.3337129,8,116.55581665039062,234.65579223632812,0.16200000047683716,0.16200000047683716
50,1,49,96681.3337129,10,63.55733108520508,275.7991943359375,0.1080000028014183,0.2160000056028366
50,1,49,96681.3337129,11,108.14453125,263.1210021972656,0.16200000047683716,0.2160000056028366
50,0,49,96681.3347357,0,190.1651153564453,353.4345397949219,0.05400000140070915,0.05400000140070915
50,0,49,96681.3347357,1,219.01156616210938,347.2193908691406,0.1080000028014183,0.05400000140070915
50,0,49,96681.3347357,2,247.5781707763672,342.6473693847656,0.16200000047683716,0.05400000140070915
50,0,49,96681.3347357,3,185.77920532226562,379.5442199707031,0.05400000140070915,0.1080000028014183
50,0,49,96681.3347357,4,214.62997436523438,375.7671203613281,0.1080000028014183,0.1080000028014183
50,0,49,96681.3347357,5,245.84988403320312,370.7168273925781,0.16200000047683716,0.1080000028014183
50,0,49,96681.3347357,6,181.27542114257812,409.5664367675781,0.05400000140070915,0.16200000047683716
50,0,49,96681.3347357,7,211.44520568847656,405.2680358886719,0.1080000028014183,0.16200000047683716
50,0,49,96681.3347357,8,243.2694854736328,399.49322509765625,0.16200000047683716,0.16200000047683716
50,0,49,96681.3347357,9,175.66688537597656,442.6610107421875,0.05400000140070915,0.2160000056028366
50,0,49,96681.3347357,10,207.37879943847656,437.73492431640625,0.1080000028014183,0.2160000056028366
50,0,49,96681.3347357,11,240.5630340576172,433.43011474609375,0.16200000047683716,0.2160000056028366
50,4,49,96681.3367236,3,181.8153076171875,27.810026168823242,0.05400000140070915,0.1080000028014183
50,4,49,96681.3367236,4,216.09585571289062,24.587724685668945,0.1080000028014183,0.1080000028014183
50,4,49,96681.3367236,5,250.9970703125,18.71367073059082,0.16200000047683716,0.1080000028014183
50,4,49,96681.3367236,6,180.87588500976562,48.703514099121094,0.05400000140070915,0.16200000047683716
50,4,49,96681.3367236,7,215.03848266601562,42.735877990722656,0.1080000028014183,0.16200000047683716
50,4,49,96681.3367236,8,251.74314880371094,38.49062728881836,0.16200000047683716,0.16200000047683716
50,4,49,96681.3367236,9,178.69256591796875,71.25627136230469,0.05400000140070915,0.2160000056028366
50,4,49,96681.3367236,10,214.48233032226562,64.67975616455078,0.1080000028014183,0.2160000056028366
50,4,49,96681.3367236,11,251.25473022460938,58.72392654418945,0.16200000047683716,0.2160000056028366
51,2,51,96681.6676366,0,135.8248291015625,210.54180908203125,0.05400000140070915,0.05400000140070915
51,2,51,96681.6676366,1,158.79090881347656,205.88243103027344,0.1080000028014183,0.05400000140070915
51,2,51,96681.6676366,2,182.6620635986328,203.08505249023438,0.16200000047683716,0.05400000140070915
51,2,51,96681.6676366,3,131.58639526367188,231.38949584960938,0.05400000140070915,0.1080000028014183
51,2,51,96681.6676366,4,154.77911376953125,229.45301818847656,0.1080000028014183,0.1080000028014183
